unit,cluster
E01000001,11
E01000002,2
E01000005,3
E01000007,6
E01000008,6
E01000009,3
E01000011,0
E01000013,11
E01000017,5
E01000019,6
E01000020,6
E01000021,6
E01000024,5
E01000027,5
E01000029,8
E01000030,6
E01000031,9
E01000032,5
E01000034,6
E01000035,5
E01000036,11
E01000038,6
E01000040,6
E01000041,6
E01000042,6
E01000043,6
E01000045,5
E01000049,6
E01000050,5
E01000052,5
E01000057,6
E01000058,6
E01000060,3
E01000061,5
E01000062,6
E01000063,8
E01000064,6
E01000065,6
E01000067,5
E01000068,4
E01000070,3
E01000071,6
E01000072,6
E01000073,6
E01000074,6
E01000075,3
E01000077,6
E01000078,5
E01000079,7
E01000080,6
E01000082,5
E01000083,5
E01000084,9
E01000085,6
E01000086,5
E01000087,3
E01000088,8
E01000090,8
E01000091,5
E01000093,5
E01000094,4
E01000095,3
E01000096,6
E01000097,9
E01000098,5
E01000099,5
E01000101,5
E01000103,0
E01000104,5
E01000105,6
E01000106,6
E01000108,6
E01000110,9
E01000111,6
E01000112,3
E01000113,11
E01000114,5
E01000117,6
E01000118,5
E01000120,6
E01000121,6
E01000123,6
E01000124,6
E01000126,5
E01000127,4
E01000128,6
E01000129,3
E01000130,5
E01000131,11
E01000133,6
E01000134,6
E01000135,9
E01000136,5
E01000138,5
E01000139,3
E01000140,3
E01000141,3
E01000143,6
E01000144,11
E01000146,3
E01000150,4
E01000151,5
E01000152,6
E01000154,5
E01000156,3
E01000159,6
E01000160,6
E01000161,3
E01000162,3
E01000164,3
E01000167,6
E01000170,6
E01000171,3
E01000172,6
E01000173,6
E01000174,6
E01000175,6
E01000176,9
E01000178,5
E01000180,0
E01000181,11
E01000182,3
E01000183,5
E01000184,9
E01000185,9
E01000186,5
E01000187,1
E01000188,6
E01000189,1
E01000191,0
E01000192,6
E01000193,3
E01000194,3
E01000196,3
E01000197,4
E01000198,6
E01000199,1
E01000200,6
E01000201,5
E01000202,5
E01000203,3
E01000205,11
E01000206,7
E01000207,6
E01000208,3
E01000209,1
E01000210,5
E01000211,3
E01000213,1
E01000214,3
E01000215,11
E01000218,5
E01000219,5
E01000221,3
E01000222,5
E01000223,3
E01000224,6
E01000226,6
E01000227,6
E01000228,1
E01000229,5
E01000230,0
E01000231,5
E01000232,6
E01000233,6
E01000234,6
E01000235,5
E01000236,5
E01000237,3
E01000238,0
E01000239,5
E01000240,5
E01000242,6
E01000243,3
E01000244,3
E01000246,6
E01000247,6
E01000248,7
E01000250,3
E01000251,3
E01000252,6
E01000253,6
E01000255,6
E01000256,9
E01000257,3
E01000258,5
E01000259,7
E01000260,5
E01000261,6
E01000263,5
E01000264,3
E01000265,5
E01000266,6
E01000267,6
E01000268,3
E01000269,4
E01000270,6
E01000271,5
E01000273,3
E01000274,6
E01000277,1
E01000278,6
E01000279,6
E01000280,1
E01000281,3
E01000282,11
E01000283,6
E01000284,5
E01000285,6
E01000286,6
E01000287,6
E01000288,9
E01000289,6
E01000290,6
E01000292,6
E01000296,3
E01000297,6
E01000298,3
E01000299,3
E01000301,11
E01000302,3
E01000305,3
E01000307,7
E01000309,2
E01000313,3
E01000314,3
E01000315,6
E01000316,3
E01000318,1
E01000321,3
E01000323,3
E01000324,5
E01000325,11
E01000326,9
E01000327,7
E01000329,6
E01000330,5
E01000331,5
E01000332,5
E01000333,5
E01000334,8
E01000335,10
E01000336,8
E01000338,9
E01000340,5
E01000343,4
E01000344,6
E01000345,6
E01000347,5
E01000349,6
E01000350,6
E01000352,7
E01000353,6
E01000354,6
E01000356,3
E01000358,6
E01000359,6
E01000360,3
E01000362,3
E01000363,6
E01000364,9
E01000365,7
E01000367,5
E01000369,9
E01000370,5
E01000374,6
E01000375,5
E01000376,6
E01000380,8
E01000381,1
E01000383,6
E01000384,5
E01000385,6
E01000386,5
E01000389,5
E01000392,3
E01000394,0
E01000398,8
E01000399,5
E01000400,5
E01000402,8
E01000403,3
E01000404,5
E01000405,10
E01000406,4
E01000407,6
E01000408,10
E01000409,5
E01000410,6
E01000412,6
E01000413,2
E01000414,3
E01000416,10
E01000417,1
E01000418,9
E01000420,9
E01000421,9
E01000422,5
E01000423,9
E01000426,9
E01000427,9
E01000428,3
E01000429,4
E01000430,8
E01000431,6
E01000433,5
E01000434,3
E01000436,9
E01000439,5
E01000441,2
E01000442,5
E01000443,9
E01000444,1
E01000445,6
E01000447,11
E01000448,11
E01000450,9
E01000451,8
E01000454,9
E01000455,6
E01000456,6
E01000457,3
E01000459,5
E01000461,9
E01000462,3
E01000463,9
E01000464,6
E01000465,9
E01000466,5
E01000467,5
E01000469,5
E01000470,5
E01000472,3
E01000473,3
E01000475,4
E01000476,6
E01000477,6
E01000478,1
E01000479,5
E01000480,11
E01000481,3
E01000483,3
E01000485,6
E01000487,6
E01000489,9
E01000491,6
E01000493,5
E01000494,4
E01000495,4
E01000497,3
E01000498,8
E01000499,3
E01000501,6
E01000502,6
E01000503,0
E01000506,11
E01000507,6
E01000508,3
E01000510,3
E01000511,2
E01000512,4
E01000513,3
E01000515,3
E01000516,3
E01000518,3
E01000519,5
E01000520,6
E01000521,3
E01000523,3
E01000524,3
E01000525,5
E01000526,5
E01000528,5
E01000530,6
E01000531,5
E01000532,4
E01000533,3
E01000535,3
E01000541,5
E01000543,3
E01000544,5
E01000545,3
E01000547,4
E01000548,3
E01000550,3
E01000551,7
E01000552,5
E01000553,4
E01000554,11
E01000555,6
E01000556,3
E01000557,5
E01000563,5
E01000564,5
E01000565,5
E01000568,3
E01000571,5
E01000572,8
E01000574,6
E01000575,6
E01000576,6
E01000577,6
E01000578,11
E01000580,4
E01000581,5
E01000583,3
E01000586,3
E01000587,9
E01000589,7
E01000590,6
E01000591,5
E01000592,3
E01000594,3
E01000595,6
E01000596,7
E01000599,5
E01000601,6
E01000602,4
E01000603,11
E01000604,6
E01000605,4
E01000606,6
E01000608,3
E01000609,6
E01000612,3
E01000615,1
E01000616,11
E01000620,3
E01000621,4
E01000622,8
E01000623,5
E01000625,4
E01000626,5
E01000627,5
E01000628,3
E01000633,3
E01000634,3
E01000636,4
E01000638,3
E01000640,3
E01000642,3
E01000643,3
E01000645,1
E01000646,6
E01000648,6
E01000649,0
E01000650,6
E01000651,6
E01000653,7
E01000656,6
E01000657,6
E01000659,6
E01000661,5
E01000662,11
E01000663,6
