unit,cluster
E01000001,8
E01000002,3
E01000005,8
E01000007,4
E01000008,0
E01000009,8
E01000011,3
E01000013,8
E01000017,0
E01000019,0
E01000020,4
E01000021,0
E01000024,1
E01000027,0
E01000029,0
E01000030,0
E01000031,0
E01000032,1
E01000034,0
E01000035,0
E01000036,5
E01000038,4
E01000040,0
E01000041,0
E01000042,0
E01000043,4
E01000045,0
E01000049,4
E01000050,0
E01000052,2
E01000057,0
E01000058,0
E01000060,8
E01000061,1
E01000062,0
E01000063,2
E01000064,0
E01000065,0
E01000067,1
E01000068,3
E01000070,1
E01000071,4
E01000072,0
E01000073,4
E01000074,4
E01000075,8
E01000077,0
E01000078,0
E01000079,7
E01000080,4
E01000082,1
E01000083,1
E01000084,6
E01000085,4
E01000086,0
E01000087,8
E01000088,2
E01000090,2
E01000091,1
E01000093,1
E01000094,10
E01000095,8
E01000096,4
E01000097,0
E01000098,0
E01000099,1
E01000101,1
E01000103,4
E01000104,0
E01000105,0
E01000106,4
E01000108,4
E01000110,2
E01000111,0
E01000112,8
E01000113,5
E01000114,1
E01000117,4
E01000118,0
E01000120,4
E01000121,4
E01000123,0
E01000124,0
E01000126,1
E01000127,10
E01000128,4
E01000129,8
E01000130,1
E01000131,6
E01000133,0
E01000134,0
E01000135,6
E01000136,1
E01000138,1
E01000139,8
E01000140,8
E01000141,8
E01000143,0
E01000144,8
E01000146,8
E01000150,1
E01000151,1
E01000152,4
E01000154,1
E01000156,8
E01000159,4
E01000160,0
E01000161,8
E01000162,8
E01000164,8
E01000167,4
E01000170,4
E01000171,8
E01000172,6
E01000173,4
E01000174,0
E01000175,4
E01000176,0
E01000178,1
E01000180,3
E01000181,1
E01000182,8
E01000183,1
E01000184,0
E01000185,0
E01000186,6
E01000187,9
E01000188,4
E01000189,9
E01000191,6
E01000192,4
E01000193,8
E01000194,8
E01000196,8
E01000197,1
E01000198,4
E01000199,4
E01000200,4
E01000201,0
E01000202,1
E01000203,8
E01000205,6
E01000206,7
E01000207,4
E01000208,8
E01000209,4
E01000210,0
E01000211,8
E01000213,4
E01000214,8
E01000215,1
E01000218,1
E01000219,1
E01000221,8
E01000222,1
E01000223,8
E01000224,0
E01000226,0
E01000227,7
E01000228,4
E01000229,1
E01000230,4
E01000231,2
E01000232,0
E01000233,0
E01000234,0
E01000235,0
E01000236,1
E01000237,8
E01000238,4
E01000239,1
E01000240,1
E01000242,4
E01000243,0
E01000244,0
E01000246,4
E01000247,4
E01000248,7
E01000250,8
E01000251,0
E01000252,4
E01000253,4
E01000255,4
E01000256,0
E01000257,0
E01000258,0
E01000259,0
E01000260,1
E01000261,4
E01000263,1
E01000264,8
E01000265,0
E01000266,4
E01000267,4
E01000268,8
E01000269,10
E01000270,4
E01000271,0
E01000273,8
E01000274,0
E01000277,9
E01000278,0
E01000279,4
E01000280,4
E01000281,8
E01000282,8
E01000283,4
E01000284,1
E01000285,4
E01000286,4
E01000287,4
E01000288,0
E01000289,4
E01000290,4
E01000292,4
E01000296,8
E01000297,0
E01000298,8
E01000299,8
E01000301,9
E01000302,8
E01000305,8
E01000307,0
E01000309,1
E01000313,8
E01000314,8
E01000315,4
E01000316,8
E01000318,9
E01000321,8
E01000323,8
E01000324,1
E01000325,9
E01000326,2
E01000327,6
E01000329,0
E01000330,1
E01000331,10
E01000332,1
E01000333,0
E01000334,2
E01000335,5
E01000336,2
E01000338,0
E01000340,1
E01000343,10
E01000344,4
E01000345,4
E01000347,1
E01000349,4
E01000350,0
E01000352,0
E01000353,4
E01000354,0
E01000356,0
E01000358,4
E01000359,4
E01000360,8
E01000362,8
E01000363,4
E01000364,6
E01000365,7
E01000367,10
E01000369,10
E01000370,1
E01000374,4
E01000375,9
E01000376,4
E01000380,2
E01000381,9
E01000383,4
E01000384,0
E01000385,4
E01000386,1
E01000389,1
E01000392,8
E01000394,6
E01000398,0
E01000399,1
E01000400,0
E01000402,2
E01000403,8
E01000404,1
E01000405,5
E01000406,10
E01000407,0
E01000408,5
E01000409,0
E01000410,4
E01000412,4
E01000413,3
E01000414,8
E01000416,5
E01000417,2
E01000418,10
E01000420,10
E01000421,0
E01000422,1
E01000423,6
E01000426,0
E01000427,6
E01000428,8
E01000429,10
E01000430,2
E01000431,4
E01000433,1
E01000434,8
E01000436,2
E01000439,1
E01000441,3
E01000442,2
E01000443,6
E01000444,2
E01000445,4
E01000447,0
E01000448,0
E01000450,6
E01000451,2
E01000454,0
E01000455,0
E01000456,4
E01000457,8
E01000459,0
E01000461,0
E01000462,8
E01000463,6
E01000464,4
E01000465,2
E01000466,0
E01000467,1
E01000469,1
E01000470,1
E01000472,8
E01000473,8
E01000475,10
E01000476,4
E01000477,4
E01000478,4
E01000479,1
E01000480,4
E01000481,8
E01000483,8
E01000485,0
E01000487,0
E01000489,0
E01000491,4
E01000493,1
E01000494,10
E01000495,10
E01000497,8
E01000498,2
E01000499,0
E01000501,0
E01000502,4
E01000503,4
E01000506,5
E01000507,0
E01000508,8
E01000510,8
E01000511,10
E01000512,10
E01000513,8
E01000515,8
E01000516,8
E01000518,8
E01000519,1
E01000520,0
E01000521,8
E01000523,8
E01000524,8
E01000525,0
E01000526,1
E01000528,1
E01000530,4
E01000531,1
E01000532,3
E01000533,8
E01000535,8
E01000541,0
E01000543,8
E01000544,6
E01000545,8
E01000547,10
E01000548,8
E01000550,8
E01000551,7
E01000552,1
E01000553,3
E01000554,7
E01000555,0
E01000556,8
E01000557,0
E01000563,1
E01000564,0
E01000565,1
E01000568,8
E01000571,0
E01000572,2
E01000574,4
E01000575,0
E01000576,0
E01000577,0
E01000578,1
E01000580,3
E01000581,8
E01000583,8
E01000586,8
E01000587,2
E01000589,6
E01000590,0
E01000591,1
E01000592,8
E01000594,8
E01000595,4
E01000596,7
E01000599,1
E01000601,4
E01000602,2
E01000603,5
E01000604,0
E01000605,10
E01000606,4
E01000608,1
E01000609,4
E01000612,8
E01000615,4
E01000616,0
E01000620,1
E01000621,10
E01000622,2
E01000623,1
E01000625,3
E01000626,1
E01000627,1
E01000628,8
E01000633,8
E01000634,1
E01000636,10
E01000638,8
E01000640,8
E01000642,8
E01000643,8
E01000645,4
E01000646,0
E01000648,4
E01000649,7
E01000650,4
E01000651,4
E01000653,7
E01000656,4
E01000657,4
E01000659,4
E01000661,0
E01000662,1
E01000663,4
E01000664,4
E01000665,0
E01000666,4
E01000667,0
E01000668,0
E01000670,3
E01000671,1
E01000672,0
E01000673,4
E01000674,0
E01000676,8
E01000677,4
E01000678,0
E01000679,4
E01000682,0
E01000683,4
E01000684,7
E01000685,4
E01000686,0
E01000687,4
E01000689,4
E01000690,4
E01000691,1
E01000692,0
E01000693,0
E01000694,9
E01000696,8
E01000697,0
E01000698,4
E01000699,0
E01000700,4
E01000702,0
E01000703,8
E01000704,4
E01000705,1
E01000706,0
E01000707,4
E01000708,8
E01000709,4
E01000710,7
E01000711,4
E01000712,0
E01000713,4
E01000714,8
E01000715,0
E01000716,7
E01000717,4
E01000718,6
E01000719,4
E01000721,4
E01000722,1
E01000724,4
E01000727,1
E01000728,10
E01000730,8
E01000731,4
E01000732,4
E01000734,9
E01000735,0
E01000736,4
E01000737,4
E01000738,1
E01000739,4
E01000741,8
E01000742,4
E01000743,8
E01000744,0
E01000745,7
E01000747,4
E01000749,4
E01000751,7
E01000752,0
E01000753,4
E01000754,8
E01000755,0
E01000756,4
E01000757,0
E01000760,0
E01000761,4
E01000762,4
E01000763,6
E01000765,8
E01000766,4
E01000767,0
E01000768,6
E01000769,9
E01000770,7
E01000771,0
E01000772,10
E01000773,4
E01000774,0
E01000775,8
E01000777,0
E01000778,1
E01000779,0
E01000780,0
E01000781,1
E01000782,2
E01000784,4
E01000785,4
E01000787,4
E01000788,0
E01000789,4
E01000790,8
E01000791,4
E01000792,4
E01000794,4
E01000795,4
E01000797,6
E01000798,10
E01000799,8
E01000801,8
E01000802,0
E01000803,6
E01000805,0
E01000806,8
E01000807,0
E01000808,4
E01000809,4
E01000813,10
E01000816,6
E01000819,0
E01000820,4
E01000824,1
E01000826,4
E01000827,0
E01000828,0
E01000831,4
E01000832,0
E01000834,4
E01000835,8
E01000838,0
E01000840,6
E01000841,3
E01000843,4
E01000846,0
E01000847,9
E01000848,4
E01000849,1
E01000850,5
E01000855,5
E01000856,8
E01000858,1
E01000861,8
E01000862,0
E01000863,8
E01000867,8
E01000868,3
E01000869,8
E01000871,1
E01000872,8
E01000873,4
