unit,cluster
E01000001,0
E01000002,1
E01000005,0
E01000007,2
E01000008,2
E01000009,0
E01000011,2
E01000013,0
E01000017,0
E01000019,2
E01000020,2
E01000021,2
E01000024,0
E01000027,0
E01000029,2
E01000030,2
E01000031,2
E01000032,0
E01000034,2
E01000035,0
E01000036,0
E01000038,2
E01000040,0
E01000041,2
E01000042,2
E01000043,2
E01000045,0
E01000049,2
E01000050,0
E01000052,0
E01000057,2
E01000058,2
E01000060,0
E01000061,0
E01000062,2
E01000063,1
E01000064,2
E01000065,2
E01000067,0
E01000068,1
E01000070,0
E01000071,2
E01000072,2
E01000073,2
E01000074,2
E01000075,0
E01000077,2
E01000078,0
E01000079,2
E01000080,2
E01000082,0
E01000083,0
E01000084,1
E01000085,2
E01000086,2
E01000087,0
E01000088,1
E01000090,2
E01000091,0
E01000093,0
E01000094,0
E01000095,0
E01000096,2
E01000097,2
E01000098,0
E01000099,0
E01000101,0
E01000103,2
E01000104,0
E01000105,0
E01000106,2
E01000108,2
E01000110,2
E01000111,0
E01000112,0
E01000113,0
E01000114,0
E01000117,2
E01000118,0
E01000120,2
E01000121,2
E01000123,2
E01000124,2
E01000126,0
E01000127,1
E01000128,2
E01000129,0
E01000130,0
E01000131,1
E01000133,0
E01000134,2
E01000135,1
E01000136,0
E01000138,0
E01000139,0
E01000140,0
E01000141,0
E01000143,0
E01000144,0
E01000146,0
E01000150,0
E01000151,0
E01000152,2
E01000154,0
E01000156,0
E01000159,2
E01000160,2
E01000161,0
E01000162,0
E01000164,0
E01000167,2
E01000170,2
E01000171,0
E01000172,2
E01000173,2
E01000174,0
E01000175,2
E01000176,2
E01000178,0
E01000180,1
E01000181,0
E01000182,0
E01000183,0
E01000184,2
E01000185,2
E01000186,0
E01000187,2
E01000188,2
E01000189,2
E01000191,2
E01000192,2
E01000193,0
E01000194,0
E01000196,0
E01000197,1
E01000198,2
E01000199,2
E01000200,2
E01000201,2
E01000202,0
E01000203,0
E01000205,1
E01000206,2
E01000207,2
E01000208,0
E01000209,2
E01000210,0
E01000211,0
E01000213,2
E01000214,0
E01000215,0
E01000218,0
E01000219,0
E01000221,0
E01000222,0
E01000223,0
E01000224,2
E01000226,2
E01000227,2
E01000228,2
E01000229,1
E01000230,2
E01000231,0
E01000232,2
E01000233,0
E01000234,2
E01000235,0
E01000236,0
E01000237,0
E01000238,2
E01000239,0
E01000240,0
E01000242,2
E01000243,0
E01000244,0
E01000246,2
E01000247,2
E01000248,2
E01000250,0
E01000251,0
E01000252,2
E01000253,2
E01000255,2
E01000256,2
E01000257,0
E01000258,2
E01000259,2
E01000260,0
E01000261,2
E01000263,0
E01000264,0
E01000265,0
E01000266,2
E01000267,2
E01000268,0
E01000269,1
E01000270,2
E01000271,0
E01000273,0
E01000274,0
E01000277,2
E01000278,2
E01000279,2
E01000280,2
E01000281,0
E01000282,0
E01000283,2
E01000284,0
E01000285,2
E01000286,2
E01000287,2
E01000288,2
E01000289,2
E01000290,2
E01000292,2
E01000296,0
E01000297,2
E01000298,0
E01000299,0
E01000301,1
E01000302,0
E01000305,0
E01000307,0
E01000309,0
E01000313,0
E01000314,0
E01000315,2
E01000316,0
E01000318,2
E01000321,0
E01000323,0
E01000324,0
E01000325,2
E01000326,2
E01000327,2
E01000329,2
E01000330,0
E01000331,1
E01000332,0
E01000333,0
E01000334,2
E01000335,1
E01000336,1
E01000338,2
E01000340,0
E01000343,1
E01000344,2
E01000345,2
E01000347,0
E01000349,2
E01000350,2
E01000352,0
E01000353,2
E01000354,2
E01000356,0
E01000358,2
E01000359,2
E01000360,0
E01000362,0
E01000363,2
E01000364,1
E01000365,1
E01000367,1
E01000369,1
E01000370,0
E01000374,2
E01000375,1
E01000376,2
E01000380,1
E01000381,2
E01000383,2
E01000384,0
E01000385,2
E01000386,0
E01000389,0
E01000392,0
E01000394,2
E01000398,2
E01000399,0
E01000400,0
E01000402,1
E01000403,0
E01000404,0
E01000405,1
E01000406,1
E01000407,2
E01000408,1
E01000409,2
E01000410,2
E01000412,2
E01000413,1
E01000414,0
E01000416,0
E01000417,0
E01000418,1
E01000420,1
E01000421,2
E01000422,0
E01000423,1
E01000426,2
E01000427,1
E01000428,0
E01000429,1
E01000430,1
E01000431,2
E01000433,0
E01000434,0
E01000436,2
E01000439,0
E01000441,1
E01000442,0
E01000443,2
E01000444,2
E01000445,2
E01000447,0
E01000448,2
E01000450,1
E01000451,1
E01000454,2
E01000455,2
E01000456,2
E01000457,0
E01000459,0
E01000461,2
E01000462,0
E01000463,1
E01000464,2
E01000465,2
E01000466,0
E01000467,0
E01000469,0
E01000470,0
E01000472,0
E01000473,0
E01000475,1
E01000476,2
E01000477,2
E01000478,2
E01000479,0
E01000480,2
E01000481,0
E01000483,0
E01000485,2
E01000487,2
E01000489,2
E01000491,2
E01000493,0
E01000494,1
E01000495,1
E01000497,0
E01000498,2
E01000499,0
E01000501,2
E01000502,2
E01000503,2
E01000506,0
E01000507,2
E01000508,0
E01000510,0
E01000511,1
E01000512,1
E01000513,0
E01000515,0
E01000516,0
E01000518,0
E01000519,0
E01000520,0
E01000521,0
E01000523,0
E01000524,0
E01000525,0
E01000526,0
E01000528,0
E01000530,2
E01000531,0
E01000532,1
E01000533,0
E01000535,0
E01000541,0
E01000543,0
E01000544,1
E01000545,0
E01000547,1
E01000548,0
E01000550,0
E01000551,2
E01000552,0
E01000553,1
E01000554,1
E01000555,2
E01000556,0
E01000557,0
E01000563,0
E01000564,0
E01000565,0
E01000568,0
E01000571,0
E01000572,2
E01000574,2
E01000575,0
E01000576,0
E01000577,2
