unit,cluster,max_posterior,entropy
500,1,0.9999996818916026,5.077288049171778e-06
501,0,0.9440894226749522,0.21556380890007065
502,0,0.9526388037095309,0.1906708941280558
503,1,0.9990448772758123,0.007596275369158056
505,1,0.999973780998963,0.0003028035855989372
506,1,0.9999999840651129,3.020418729028593e-07
507,1,0.6948170948067645,0.6151920162769771
508,1,0.9999956145266634,5.8489982370321234e-05
509,1,0.9999955869841587,5.882969350438435e-05
510,1,0.9999989092725892,1.6064958726035817e-05
511,0,0.9359457424170453,0.23798020967427555
512,1,0.9922275807643827,0.045494126552969874
513,0,0.999976773446538,0.0002710585884337704
514,1,0.9999984931498018,2.1706913191018004e-05
515,1,0.9819062743340189,0.09052450398724765
516,1,0.9999955919540705,5.876840740496377e-05
517,1,0.9999989739890373,1.5174529399964827e-05
518,1,0.9976904508483802,0.016327466926043352
519,1,0.9999997855738004,3.5070051768502027e-06
520,1,0.9999975283711668,3.438191879024304e-05
521,0,0.9999800631206489,0.00023571231594273937
522,1,0.9999393061245819,0.0006500093990122901
524,0,0.9999988044234881,1.749951183233907e-05
525,1,0.9999729153791307,0.0003119208741989422
526,1,0.9999924743484697,9.630718789845516e-05
527,1,0.9999996366461325,5.751124723462053e-06
528,1,0.9994289158863477,0.004835762355101074
529,1,0.9999961595210457,5.173091156991362e-05
530,1,0.9999981048802961,2.686564824439261e-05
531,1,0.9998399086589541,0.0015592393888301465
532,1,0.9994799086261309,0.004452630169340861
534,1,0.9999993054941707,1.0542643490243794e-05
535,1,0.9999881177580454,0.00014675026894773937
536,0,0.962366336671145,0.16034947142089312
537,1,0.9999848510545712,0.00018326545921226774
539,1,0.9999993548066847,9.841595250277657e-06
540,2,1.0,2.2182243522564716e-37
541,0,0.9999999293007161,1.2347505778821412e-06
542,0,0.9999999911451596,1.7304391471251724e-07
543,1,0.999998978429129,1.5113291686779916e-05
544,0,0.9987930653579835,0.009316410304443589
545,1,0.9999570926330217,0.0004744029676052606
546,1,0.9998242562244776,0.0016952939772510306
547,1,0.9999391411253279,0.0006516112527702008
548,1,0.999960305862982,0.0004419659225867793
549,1,0.9999886927887823,0.00014009707290004312
550,1,0.9999999989901198,2.192745877338997e-08
551,1,0.9999978406502245,3.0329583903696777e-05
552,1,0.999998803893026,1.750674541215033e-05
553,0,0.9999999236057449,1.3282939228237633e-06
554,1,0.9999277560990046,0.0007611203109082861
555,1,0.9994662330240787,0.00455585286710083
556,1,0.99940418648787,0.005019898570842416
557,1,0.9975292983241593,0.017299894444012903
558,1,0.9999971955365471,3.865755669330283e-05
560,1,0.9999685047915506,0.00035796381163228204
561,1,0.99995260783503,0.0005192773704696239
562,1,0.9999921224368707,0.00010045065206631489
563,1,0.9999999943076432,1.1375646508420926e-07
564,1,0.9993974646877394,0.005069770050955489
565,1,0.9999767040186349,0.00027179929382933947
566,1,0.9999989391543465,1.5654309385209474e-05
567,1,0.9999984130029221,2.2779225932365295e-05
568,1,0.9999865998655919,0.0001637528469846984
569,1,0.999629277104134,0.0032993856911675556
570,1,0.9999972305972428,3.820911079048067e-05
571,1,0.9614175531394016,0.16341262116891514
572,1,0.9996111635578807,0.0034420413562122323
574,0,0.9670066962906956,0.14499796564743167
575,0,0.9999977024220603,3.212853446631911e-05
576,1,0.999855021417835,0.0014264228193940675
577,0,0.9970482340837183,0.02014247967839745
578,1,0.9999954581720344,6.0416207458535335e-05
579,1,0.9675620008453748,0.14311734298028791
580,1,0.9860761400235376,0.07333915509675494
581,1,0.9999650273867706,0.0003938240722990098
582,1,0.9999975733678523,3.380057133235137e-05
583,1,0.9999726618962695,0.0003145854485532378
584,1,0.9999854751355169,0.00017632664524803125
585,1,0.9999995957046757,6.35597565011529e-06
586,0,0.9998956014480199,0.0010614454002082798
587,1,0.9999989016153626,1.617005538820443e-05
588,1,0.8026734500875377,0.49667382414852557
589,1,0.9838512253181619,0.08264608437394538
590,0,0.9999981084310134,2.6818859865535816e-05
591,1,0.9999726520835448,0.0003146885511467569
592,1,0.9999550852722437,0.0004945435965972624
593,1,0.9993157412964225,0.0056703371146075085
594,1,0.9999920206379928,0.00010164628454665795
595,1,0.9999928805714742,9.150373322755216e-05
596,1,0.9999358474662635,0.0006834948804337652
597,1,0.999989900368816,0.00012627575533447042
598,1,0.9999846895133784,0.00018505731442902522
599,0,0.9875168516411864,0.06712323648722157
601,1,0.999992876810854,9.154830579784872e-05
602,1,0.9999999406645674,1.0466809168274314e-06
603,1,0.9973799058226083,0.018191926513356844
604,1,0.9999986077166938,2.016661790594789e-05
605,1,0.9810568327920091,0.09389711269641658
606,1,0.9999571295368012,0.0004740318313305316
607,0,0.9999911706653235,0.00011158006764740173
608,1,0.9999697249990304,0.0003452916264635483
609,1,0.9999801278603195,0.0002350115384256555
610,0,0.9832083641539442,0.08527516692949581
611,1,0.9999998881899677,1.9014936283262291e-06
612,1,0.9999989431633949,1.5599150968535745e-05
613,1,0.9999999735153441,4.885545735111305e-07
614,0,0.9999510780307274,0.0005344852108901785
615,1,0.9974606251791246,0.01771103880600985
616,1,0.999987170083836,0.0001573425572350472
617,1,0.9999957882176338,5.634363484403602e-05
618,1,0.9999458334081534,0.0005862677272008907
619,2,1.0,1.447489115392746e-23
620,1,0.9381524849111592,0.23202105199778755
621,1,0.9999999221725518,1.3517668558806462e-06
622,1,0.9999982294375271,2.5220267927881164e-05
623,1,0.9999962188823449,5.099022050372483e-05
624,1,0.991264684975716,0.050105774321096905
625,0,0.9050360695488082,0.31387453980766233
626,0,0.9989761859559025,0.008071451261429566
627,1,0.9999883276693946,0.00014424997183721316
628,1,0.9999010259753027,0.0010115742760640413
629,1,0.9592544476985679,0.17030635816951062
