unit,cluster,max_posterior,entropy
500,2,0.6263847570389883,0.6608969039298201
501,4,0.9977457182467057,0.016965261656066672
502,4,0.9663155356697954,0.15324852627009508
503,0,0.9649823902601973,0.1712195198977696
505,0,0.5782683266182262,0.6816047880239741
506,2,0.9977317621921391,0.016076864049381454
507,4,0.9955106587716795,0.030146998144625334
508,0,0.9968603729451938,0.022265443425612874
509,0,0.856643052831245,0.41752305797970146
510,0,0.6574217029688755,0.6432704639094835
511,4,0.9628738368388519,0.16258470751022655
512,4,0.9332437659248067,0.24832814699869793
513,3,0.9999352860221926,0.0006889127728749826
514,0,0.9930684287506475,0.04460822652069318
515,4,0.9995292529545522,0.004392384787487938
516,0,0.935038238595647,0.2406916644852614
517,0,0.9990984303693804,0.007280178627005961
518,4,0.9969572958646613,0.02082068704972474
519,0,0.9711334527566263,0.13082309084260973
520,0,0.9971721553905997,0.01970703248382884
521,3,0.9821494594115385,0.0895531233085709
522,0,0.97017819891615,0.153282791718988
524,3,0.9999937267342695,8.156836977100493e-05
525,0,0.9971407255758233,0.02141469146187108
526,2,0.9478789746331042,0.20475415619994702
527,2,0.8288383575893253,0.4578865904822252
528,0,0.9919561936847683,0.051946710861829754
529,2,0.5317529493909953,0.6938479982108003
530,0,0.7436076975658468,0.5694625021408344
531,0,0.964001949191472,0.17809634577379113
532,4,0.9141971096636656,0.29288723400569744
534,0,0.9694125208705318,0.1377366529732744
535,2,0.9192976019241242,0.2996912333784886
536,4,0.6886092865440192,0.6206834331393996
537,2,0.940478632202725,0.22834150301840347
539,6,1.0,4.1031070308485696e-33
540,6,1.0,2.0505354147765043e-32
541,3,0.9999539344783083,0.0005060492608379345
542,5,0.9999999997029931,6.812453398754078e-09
543,4,0.9996312974137387,0.0033380758312916725
544,1,1.0,1.9347144062692127e-85
545,2,0.9972748132910241,0.018883472186203426
546,0,0.9776443166105101,0.10806991031659473
547,0,0.9397905604844344,0.2300881257316188
548,0,0.9810053699859972,0.09891399638660614
549,0,0.9969380072948738,0.022500901373168593
550,2,0.9990399979823407,0.007636519192050345
551,0,0.9902675775839925,0.06104205301015482
552,2,0.5100531505147327,0.6943677870662851
553,5,1.0,5.261388290096614e-15
554,2,0.9999979470943043,2.8941658874968205e-05
555,4,0.8424106311803226,0.43613897174238675
556,4,0.9953433892385487,0.029707626271858675
557,4,0.9909672785015925,0.05412446759381879
558,0,0.9886542598600935,0.06231129884136667
560,0,0.9443624802844348,0.22278089515086308
561,0,0.9227374982373124,0.2880694350278848
562,0,0.9992323587632577,0.006292452367223512
563,2,0.9575570892653114,0.17563183850308522
564,2,0.9908075342798403,0.054537996007058796
565,0,0.65396889210238,0.6523353559441607
566,0,0.8508491581330556,0.4223649475276206
567,2,0.960583748116798,0.16614209426877272
568,0,0.8617851619582306,0.49298641609751326
569,0,0.9741723803651415,0.12022739897724202
570,0,0.9993010590625827,0.006069557468971707
571,4,0.9987384589217371,0.010241196302544577
572,4,0.9280127461087747,0.2726151059633519
574,4,0.9918604410870286,0.04865975362397783
575,3,0.9992039318826929,0.0064763567586397655
576,4,0.9740708483905597,0.12161748589117188
577,4,0.9484167032409708,0.20437177237730395
578,0,0.9947678744709189,0.03363393062976692
579,0,0.6148208973250034,0.6671186162159218
580,4,0.9598863203634037,0.1684411767241867
581,0,0.9871120415720854,0.07149174467286751
582,0,0.973380845411818,0.140031703320768
583,0,0.9994230547293678,0.005084393906071168
584,0,0.994212815892458,0.03771155746469565
585,0,0.9778141201618862,0.11309749352578327
586,3,0.9745238040461787,0.11864699963735932
587,2,0.9999764570102916,0.00027455371107328215
588,4,0.9853721363734254,0.08471207358651445
589,4,0.998289209483907,0.012731061385120368
590,3,0.9999997596941914,3.902916228806334e-06
591,2,0.9999910450825023,0.0001130464357991283
592,4,0.9618806077003043,0.16546016921854162
593,4,0.8488393532438221,0.44630998975344627
594,0,0.7046732211373042,0.6659996779511782
595,0,0.7735156990242356,0.5358307981840209
596,2,0.8273279033842966,0.47003721030485524
597,0,0.938314492910895,0.2427266120582488
598,0,0.9841609157327232,0.08998859915357103
599,4,0.9871987730496027,0.0688013253480975
601,0,0.8493595552894637,0.44111763738089366
602,2,0.6344700960211678,0.6569311144047965
603,4,0.9985684336367379,0.010833949890188103
604,2,0.9460929951114386,0.21005896561600848
605,4,0.7078319382368945,0.6071996448900085
606,2,0.9768143207792752,0.12162354296286584
607,3,0.9997702288854278,0.002292217573006516
608,0,0.9935912959936015,0.04031550080637298
609,0,0.9973488691703924,0.01973050045891536
610,4,0.9797551610960096,0.09919056938572758
611,0,0.977809033175746,0.10896203812364906
612,0,0.9973668532629989,0.020070701679987143
613,0,0.9992667283072747,0.006281007876761305
614,3,0.9999928086485793,9.235840448716299e-05
615,2,0.9985142672248659,0.01162585136976109
616,0,0.9982097662284222,0.014256162143734749
617,2,0.996671703797694,0.022314708904150292
618,2,0.9997949712892426,0.0019499757550494995
619,6,1.0,7.332387794500218e-29
620,4,0.9984713196845475,0.011491960348212834
621,2,0.9999225933661953,0.0008102239151895751
622,0,0.9794786782144104,0.10314241279956406
623,0,0.9994130345988929,0.005051302493129592
624,4,0.9434662076399931,0.21768822172310795
625,4,0.9953160874688759,0.03205317887503365
626,3,0.997447405653534,0.017789996941142333
627,0,0.8517504209220882,0.4439771401224418
628,0,0.9964678133855952,0.024133230678701798
629,0,0.981654522522071,0.09155234093840602
630,0,0.8017451995703283,0.5029691079126033
631,5,0.9999999999930083,1.8643589060842006e-10
632,0,0.9897378695583985,0.05764353677889257
633,0,0.6737256973685538,0.6330273062814366
634,4,0.9562634055936036,0.18402540797139433
635,4,0.9971965626641438,0.021073878205767373
636,2,0.9049547355787905,0.3218432934987768
637,0,0.9992218803021788,0.0067845573832976905
638,0,0.9943963848382457,0.03480575673955638
639,3,0.9966498792505958,0.02243607952669329
640,3,0.6361201265314375,0.6643441326845557
641,4,0.9970172659921223,0.020430818516983685
642,0,0.9895597324117444,0.05817997152097289
643,0,0.9931133820746646,0.04591806668947914
645,3,0.833304561533504,0.4506273259796989
646,2,0.9995143974395027,0.0042126182738967495
647,2,0.706895347365416,0.6076519210395551
648,0,0.9931174413874242,0.04583872236879167
649,0,0.9781357192083995,0.11996205494890766
650,4,0.7977362588158018,0.5109450094962624
653,2,0.9977260019378095,0.016111463856371154
654,2,0.9340832332148988,0.24294774938039246
655,2,0.9936330112201059,0.03855736355706654
656,0,0.9994666124612552,0.004626951174323976
657,4,0.7159801473184764,0.641663347024856
659,2,0.7442615852744713,0.5687893384910389
660,0,0.9996389207678371,0.0033700500357114987
661,2,0.9806290081833732,0.09558733189960453
662,2,0.9788690409391004,0.1034383696062131
663,0,0.7293172089651343,0.645118875763408
664,2,0.9127814024924401,0.2960613384591755
665,0,0.7211069334589069,0.6604007794428479
667,2,0.9974398242354408,0.017843637159632768
668,2,0.9933391228307709,0.040020711796509824
669,3,0.9999965341677158,4.873769266586556e-05
670,0,0.5667739890261035,0.6901487919272864
671,2,0.9828989199595198,0.08656143411591612
672,2,0.934845460225751,0.24105358345759614
673,0,0.9832282195548115,0.0967520746036412
674,5,0.999999999895806,2.5067647240657198e-09
675,2,0.9945296166653151,0.0359651910721222
676,0,0.965003389107914,0.15231713528636662
677,0,0.9164064620221138,0.28794597141770684
678,2,0.9809510218858791,0.09431710823869853
679,4,0.960873884013168,0.16633503810636113
680,2,0.9143375185908778,0.29292482380739754
681,0,0.9998347744463132,0.0017053689109888903
682,0,0.8075580741523721,0.5081353576296461
683,0,0.6520360800567515,0.6540056306178956
684,0,0.988043546654141,0.06493448583167405
685,4,0.9920312724805207,0.049034864908979015
686,2,0.9988783155206729,0.00951238464536588
687,2,0.9985814078278866,0.010721464402192231
688,1,1.0,6.705951495222648e-95
690,0,0.8713788719767094,0.38589780252374695
691,4,0.9014792939528422,0.3850630658222871
692,2,0.9959677583174642,0.02725310338692955
693,2,0.9937038236541558,0.03960067985726749
694,0,0.9992767279827216,0.006100795012193607
695,4,0.9929632658186625,0.04623794620989432
696,0,0.9992088969699546,0.006906898871714074
697,3,0.9982403865367206,0.012918756238284193
698,0,0.996390165916411,0.026178109985323893
700,4,0.9779727500008581,0.10587584604725088
702,3,0.9767422910899919,0.11046500842293426
703,0,0.983367867900579,0.09563458617117716
704,2,0.9842783242255109,0.08088977092757224
705,2,0.9986596383706593,0.010207067274963455
706,0,0.9849108892044706,0.08851618515367474
707,4,0.9772135983426546,0.1088716853522156
708,4,0.9945708824583128,0.035498530248849525
709,4,0.9969949090536501,0.020932038006587165
710,4,0.9977841225374114,0.01602853766249884
711,0,0.5597412170169006,0.687595733093577
712,2,0.7138619815190499,0.7287809160814611
713,0,0.9541589965708506,0.1870748984371871
714,2,0.995139071971648,0.030755370108349424
715,0,0.9966547070250014,0.022415550950360585
716,0,0.9961809301343787,0.027679822793567205
717,0,0.9913509184779931,0.053388970616578685
718,5,1.0,3.333936332977194e-13
719,4,0.9978512748254427,0.01636551730820168
720,4,0.9993420700605253,0.005712906266954358
721,0,0.9861566415872568,0.07472398202330824
723,0,0.9690310688853053,0.14064555012213026
724,3,0.9999981527827807,2.6956671642285276e-05
725,6,1.0,1.517474440353839e-18
726,0,0.995876417767798,0.027766325431191122
727,0,0.9979723910956062,0.015981327701765465
728,5,0.9964670308512152,0.02347308919584272
729,4,0.9658569933925629,0.15008313864512052
730,2,0.9598891448569319,0.16861392586419274
731,4,0.9866461548760612,0.07237207671505438
733,0,0.99344760532996,0.041703323678295816
734,2,0.9932496452617853,0.04053492592460422
735,0,0.9895352410985448,0.06453308191039844
736,3,0.9999973006949341,3.731181372689124e-05
737,3,0.9978752786144659,0.015198251797524069
738,4,0.9325079565751918,0.24793313473769346
739,0,0.999407454164314,0.005350732803007128
740,2,0.8936370724829961,0.33890190837689793
