NLC,cluster,max_posterior,entropy,tot_entry,tot_exit,total_activity,Station,Fare Zone,easting,northing,lon,lat,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason
562,2,1.0,6.396719084636541e-13,27622.40080070901,43334.3943087656,70956.79510947461,Earl's Court,1/2,525534.3012,178551.8071,-0.1931754026297784,51.49198454803539,637520.2152337426,True,0.09286640756889197,0.8352310943806358,0.07190249805047222,0.0,0.0,0.0,0.0,637520.2152337487,1.0000000000000095,True,2,0.2879710114837494,
563,0,1.0,1.995944694608074e-48,4494.830234434071,9275.1960687566,13770.026303190669,East Acton,2,521720.9991,181197.768999999,-0.2471625219934364,51.51659745054098,1847949.738151424,True,0.0,0.14648372376903113,0.2472516631872301,0.6062646130437388,0.0,0.0,0.0,1847949.7381514227,0.9999999999999992,True,4,0.4780626651046232,
564,4,1.0,5.069269687393374e-16,1721.8610796257235,5859.480321503004,7581.341401128728,Eastcote,5,511153.3473,187621.8123,-0.3973680168635398,51.576511969832765,1781950.584873365,True,0.0,0.0,0.0,0.0,0.5979508938285343,0.35082097226708076,0.051228133904385034,1781950.5848733739,1.0000000000000049,True,5,0.4250939360946263,
565,0,1.0,2.932842754351731e-31,5377.726258523599,16289.543558362002,21667.2698168856,East Finchley,3,527221.696,189183.6545,-0.1650441219039346,51.58715402026014,2007391.0339494327,True,0.0,0.0,0.05097962775284877,0.03202976969937634,0.7049121188097032,0.15000951080317326,0.06206897293489846,2007391.033949436,1.0000000000000016,True,5,0.49619065761044795,
566,4,0.9999997938735062,3.3793987003017467e-06,12101.66896228401,32374.14898746,44475.817949744014,East Ham,3/4,542463.3563,184275.4352,0.052826568311649,51.53940709913807,1913619.4589261322,True,0.040148261950483724,0.1495715028420965,0.25236881815009593,0.5579114170573239,0.0,0.0,0.0,1913619.458926156,1.0000000000000124,True,4,0.5582561000397879,
567,0,1.0,3.967772966841706e-25,6883.42049301447,17355.99079116461,24239.41128417908,East Putney,2/3,524381.7165,174869.93,-0.2110636822805433,51.459149587092405,1763166.3777707322,True,0.09150968726532513,0.3160011890336847,0.31369458208007023,0.22015975279441988,0.043078861747825124,0.015555927078674925,0.0,1763166.3777707308,0.9999999999999992,True,2,0.760552631285584,
568,0,1.0,7.271593015142656e-15,3567.356815224,11364.078103059994,14931.434918283994,Edgware,5,519550.4974,191940.4673,-0.2747777712374005,51.61360827412279,1948979.1720690867,True,0.0,0.1916449643901495,0.16177349773352673,0.20369818146339286,0.3797391077242846,0.0,0.06314424868864632,1948979.1720690858,0.9999999999999996,True,5,0.7592959597784995,
569,2,1.0,4.905914737972757e-13,11572.099730892143,10494.686433429484,22066.786164321627,Edgware Road (DIS),1,527220.0675,181696.8814,-0.1677731663889066,51.51987245129845,324389.5444046781,True,0.9608701428164041,0.03896803168436459,0.0001618254992313106,0.0,0.0,0.0,0.0,324389.54440469306,1.0000000000000462,True,1,0.08541939498494247,
570,2,1.0,2.295757605555078e-28,28050.42101402668,36529.689299999634,64580.11031402632,Elephant & Castle LU,1/2,531908.9646,179141.8869,-0.1011862761028003,51.49583746787788,929409.7476012298,True,0.5506810891751811,0.41273253853355224,0.022469148369888017,0.01411722392137859,0.0,0.0,0.0,929409.7476012465,1.000000000000018,True,1,0.4312709783339548,
571,4,1.0,2.149882783781716e-40,1586.740774435708,7174.0045893407005,8760.745363776408,Elm Park,6,552542.0054,185716.105799999,0.1986662037147443,51.54971988694184,1988306.2025061238,True,0.0,0.0,0.0,0.0,0.20218887378791217,0.5121060270782203,0.28570509913386755,1988306.2025061282,1.0000000000000022,True,6,0.5261563696921603,
572,4,0.9999999999997726,8.541883974659841e-12,2191.1125431742994,9628.462191740004,11819.574734914306,Epping,6,546209.4306,201538.4,0.1139996191841897,51.69356092525262,2007391.0339494327,False,,,,,,,,,,False,,,station point outside Greater London/LNWC extent
574,2,1.0,4.137723561751525e-23,63566.67849532675,63908.79549525513,127475.47399058189,Euston LU,1,529498.32,182668.2502,-0.1345986091511734,51.52808458451346,436065.3519700418,True,0.8864482168984088,0.01817821829451656,0.0953735648070746,0.0,0.0,0.0,0.0,436065.3519700308,0.9999999999999748,True,1,0.20752198238112057,
575,3,1.0,1.4520207931799595e-37,23486.555265275125,13728.20874296794,37214.764008243066,Euston Square,1,529416.5999,182393.381999999,-0.1358768735158491,51.525633154752434,186683.38229365024,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186683.38229364844,0.9999999999999903,True,1,-0.0,
576,4,1.0,4.2362658280897255e-38,667.8264632048237,2839.8286131578457,3507.655076362669,Fairlop,4,544935.5979,190594.5734,0.091053095971659,51.595558107334746,1498422.2291559596,True,0.0,0.0,0.09506544101705168,0.0,0.13092352859375167,0.4099652271157808,0.36404580327341574,1498422.2291559665,1.0000000000000047,True,6,0.6286577651431787,
577,3,1.0,5.401343626415656e-108,84668.20696805742,43853.17846013321,128521.38542819064,Farringdon,1,531559.9989,181873.9267,-0.1051919886781835,51.52047027577585,598145.1388860701,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,598145.1388860482,0.9999999999999634,True,1,-0.0,
578,0,1.0,1.9028841148283286e-34,5611.129866541431,15060.825009251002,20671.954875792435,Finchley Central,4,525278.0259,190668.344000001,-0.1925548488048729,51.60093175153773,1714094.0939303585,True,0.0,0.0,0.22020636722211823,0.3274230691788166,0.35767249011416996,0.09469807348489516,0.0,1714094.093930346,0.9999999999999927,True,5,0.6627892744477295,
579,0,1.0,2.231578525766679e-22,13859.011138565373,15732.067679270953,29591.07881783632,Finchley Road,2,526220.4473,184716.2096,-0.1810915387963695,51.54723083836693,698892.546594356,True,0.17947563591179524,0.5931428652947456,0.0818841270854656,0.08958851507835619,0.05590885662963726,0.0,0.0,698892.5465943645,1.0000000000000122,True,2,0.6168770070527649,
580,2,0.999984588969772,0.0001861717085505,35581.464859727,61264.00631854646,96845.47117827348,Finsbury Park LU,2,531329.8862,186775.332800001,-0.106679347654079,51.56457021452156,1262933.8690869668,True,0.11556146598623679,0.3316416167594338,0.2976744398277507,0.1964773589078349,0.050498087482624125,0.008147031036119594,0.0,1262933.86908697,1.0000000000000027,True,2,0.763546759251022,
581,0,0.9999998580838212,2.379656053668445e-06,11468.831695478311,12767.817156793844,24236.64885227216,Fulham Broadway,2,525454.6092,177301.7324,-0.1947664399933353,51.48076777565934,1176051.7696712941,True,0.3356011899878157,0.4012857392889421,0.2321480226422166,0.030965048081025653,0.0,0.0,0.0,1176051.7696713076,1.0000000000000115,True,2,0.6061180750284568,
582,0,1.0,1.1584117360444663e-14,4134.559102466431,15444.256561332026,19578.815663798458,Gants Hill,4,543273.6779,188430.207599999,0.0661941322556114,51.57653500920319,1970610.9872129257,True,0.09041029045954373,0.0,0.056516402439341765,0.5816431711819009,0.27143013591921367,0.0,0.0,1970610.9872129431,1.0000000000000089,True,4,0.5389899901265665,
583,2,1.0,4.875067115890883e-13,24407.7977511304,25217.295337503725,49625.09308863412,Gloucester Road,1,526182.7589,178846.489499999,-0.183734689874311,51.49448863919927,889655.1727614158,True,0.16640059157106096,0.6871878234276987,0.06595528795241917,0.08045629704882122,0.0,0.0,0.0,889655.1727613996,0.9999999999999818,True,2,0.48218236542726994,
584,0,1.0,3.694025551153294e-36,7577.159047743998,17054.375165318783,24631.53421306278,Golders Green,3,525255.0926,187480.2837,-0.1940222522452373,51.57228620318889,1975027.2370004142,True,0.0,0.11652896872257273,0.10939038863962641,0.04825958463666537,0.28831831525015206,0.3357946795722001,0.10170806317878328,1975027.2370004144,1.0000000000000002,True,6,0.8203476949661758,
