cluster,n,share_%,median_total_activity,post_midnight_share,deep_night_share,direction_balance,weekend_ratio,zero_bin_share,km_to_centre,post00_wkdy,post00_sat,post00_sun
C0,636,18.86120996441281,459.062315,0.11127391807674634,0.0700934803710131,-0.1295590881360209,0.7878513672294397,0.08025419287211737,13.255391447436425,0.16008420504270757,0.08686168547780496,0.22044434192835227
C1,1572,46.619217081850536,1944.5217750000002,0.13001673584077758,0.07561638353274779,-0.08269960360649879,0.8183498133727964,0.004214376590330772,10.358104319302958,0.16028862551556827,0.10959792317864944,0.21377356650232807
C2,290,8.600237247924081,638.5309649999999,0.10143014739673048,0.06895343826229325,-0.1757699199630356,0.7607184100217994,0.22648467432950187,14.865406837773866,0.17887091336431088,0.06647476932881259,0.2384168387215597
C3,874,25.919335705812575,288.7124,0.06554980321400496,0.0416533540352094,-0.18603218791998616,0.7506992899481533,0.34196224256292906,14.635298510482336,0.12269628766054011,0.020820605535693315,0.17518471791026016
