cluster,DUN,LOU,DRN,CRN,ACS,WAL,REU,OPS,DIS,URB,MEU,OTHER_RARE
0,0.9277397260273973,0.10002584647195657,2.1638244338831423,2.3049434187016082,3.8876712328767122,1.9531362653208362,0.0,2.9452054794520546,3.5342465753424657,5.301369863013698,0.0,0.24097135740971357
1,0.3721153846153847,0.2808417997097242,0.0,0.0,0.0,2.350202429149798,0.6333878887070377,0.0,0.0,0.0,0.0,11.501748251748252
2,0.37625000000000003,1.4603773584905662,0.26326530612244897,0.0,0.0,0.45263157894736844,2.2872340425531914,0.0,0.0,0.0,4.299999999999999,0.7818181818181819
3,1.4044354838709678,2.0021302495435176,0.25477287689269257,0.0,0.0,0.6570458404074703,0.7968428277282086,0.0,0.0,0.0,0.0,0.0
4,1.3904191616766468,1.0712348887131398,1.1823292191127948,1.3098151523040875,0.6179640718562874,0.7317995587771824,0.8381959485284749,1.0299401197604792,0.7724550898203594,0.0,0.0,0.0
