cluster,DUN,LOU,DRN,CRN,ACS,WAL,REU,OPS,DIS,URB,MEU,OTHER_RARE
0,0.1917808219178082,0.0273972602739726,0.273972602739726,0.136986301369863,0.1506849315068493,0.0958904109589041,0.0,0.0684931506849315,0.0273972602739726,0.0136986301369863,0.0,0.0136986301369863
1,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,0.0,0.6538461538461539
2,0.07777777777777778,0.4,0.03333333333333333,0.0,0.0,0.022222222222222223,0.2777777777777778,0.0,0.0,0.0,0.14444444444444443,0.044444444444444446
3,0.2903225806451613,0.5483870967741935,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
4,0.2874251497005988,0.2934131736526946,0.1497005988023952,0.07784431137724551,0.023952095808383235,0.03592814371257485,0.10179640718562874,0.023952095808383235,0.005988023952095809,0.0,0.0,0.0
