cluster,DUN,LOU,DRN,CRN,ACS,WAL,REU,OPS,DIS,URB,MEU,OTHER_RARE
0,0.6535758893671318,0.4115425241520093,0.8461932440802324,1.2606224410860172,2.236055495661995,1.4645707064797697,0.2800496688741722,1.9466867226619287,1.4109372630301804,2.8938465783664458,0.5715299364779025,0.1555831493745401
1,1.2507771388368405,1.571817337050312,0.9336054965551368,0.8159302974117788,0.20813338255198718,0.5165336125289011,1.5960361552028217,0.36381038413558736,0.34159295609677287,0.1491622574955908,1.6438289601554907,1.8230942582794434
2,0.9189049226188135,0.9641375888094257,1.1042088686394196,0.8294782513678679,1.0180818123146314,1.2300720266290281,1.075977549111319,1.0034223915672271,1.232035361577846,0.6329279700654817,0.9687673011206354,0.7032533000727575
3,1.020051258857229,0.5578548138191955,1.0985961231015189,1.4055674264007598,1.2292877906976742,1.0376791323125245,0.4404947916666667,1.253440464092141,1.434690415606446,1.3704282407407409,0.23972505668934238,0.8157310956790125
