cluster,DUN,LOU,DRN,CRN,ACS,WAL,REU,OPS,DIS,URB,MEU,OTHER_RARE
0,15.090439276485789,19.99483204134367,9.242894056847545,4.338501291989664,2.8294573643410854,3.5839793281653747,8.8656330749354,1.697674418604651,0.5658914728682171,0.18863049095607234,2.452196382428941,4.149870801033591
1,5.374677002583979,7.1214470284237725,3.291989664082687,1.545219638242894,1.0077519379844961,1.276485788113695,3.157622739018088,0.6046511627906976,0.20155038759689922,0.06718346253229975,0.8733850129198967,1.4780361757105944
2,18.6046511627907,24.651162790697676,11.395348837209303,5.348837209302325,3.488372093023256,4.4186046511627906,10.930232558139535,2.0930232558139537,0.6976744186046512,0.23255813953488372,3.0232558139534884,5.116279069767442
3,6.40826873385013,8.490956072351421,3.9250645994832043,1.8423772609819122,1.2015503875968991,1.5219638242894056,3.764857881136951,0.7209302325581395,0.24031007751937986,0.08010335917312661,1.041343669250646,1.7622739018087856
4,34.52196382428941,45.741602067183464,21.14470284237726,9.925064599483203,6.4728682170542635,8.198966408268733,20.281653746770026,3.883720930232558,1.2945736434108528,0.4315245478036176,5.609819121447028,9.493540051679586
