cluster,DUN,LOU,DRN,CRN,ACS,WAL,REU,OPS,DIS,URB,MEU,OTHER_RARE
0,-0.28070525621966874,-4.024286736092196,3.5382739767449314,2.718075694127326,4.8573491665706845,1.8044204569365836,-2.9775212971422054,2.5345022816846954,1.906406206335142,1.8681542639647752,-1.5659490357061245,-1.5462348328903035
1,-1.4556468568353893,-1.9191484121461846,-1.8143841004822234,-1.2430686377842914,-1.0038684863987395,1.525481260312,-0.651458760346473,-0.7775931859209528,-0.4489436352114809,-0.25919772864031765,-0.9345507010964662,12.767449097428619
2,-2.6904276914257883,2.2857707007392607,-2.486995125764554,-2.3127553284561526,-1.867718419094071,-1.1505945459011735,4.255711881926374,-1.4467284665112365,-0.8352690695845568,-0.48224282217041214,5.737879034447615,-0.49350967269159907
3,1.0238105726592388,2.920131900204377,-1.4764272675536363,-1.3573419837984502,-1.0961525384712199,-0.42309533759765766,-0.39419077148200327,-0.8490761052804039,-0.4902143179461202,-0.28302536842680126,-1.0204624781199187,-1.3275066484989013
4,2.2939231863269627,0.48177963232925325,0.8384111880200144,0.9760438409397101,-0.9719693948265106,-0.767960780855265,-0.7286870876817431,0.059003468325805386,-0.2588990792397919,-0.6569052806939655,-2.3685056726651568,-3.0811588812782094
