lsoa21cd,cluster,max_posterior,entropy,tot_boardings,tot_alightings,total_activity,lad22cd,lnc_grp
E01001480,0,0.9999822518897908,0.0002118987190993,40.5605,111.24384999999997,151.80434999999997,E09000010,4
E01001481,2,0.9999999999999432,2.576856720495738e-12,91.59452,117.65001,209.24453,E09000010,6
E01001483,2,0.993990912063857,0.0367243709809746,140.58141999999998,266.80779,407.38921,E09000010,7
E01001484,2,1.0,1.6517524341666438e-184,2.04531,0.3705299999999999,2.41584,E09000010,5
E01001485,1,1.0,2.117996753837795e-21,584.34038,1372.51482,1956.8552,E09000010,3
E01001486,1,0.9999965547628112,4.678120884834582e-05,347.7221599999999,703.5996,1051.3217599999998,E09000010,6
E01001487,1,1.0,5.087176778609715e-16,469.1205900000001,318.22909,787.34968,E09000010,4
E01001488,1,0.9999999999756142,6.206876429770337e-10,119.80290999999998,90.02525,209.82816,E09000010,4
E01001489,2,0.9029446861934016,0.3185642366122327,105.13188999999998,172.34702,277.47891,E09000010,5
E01001491,1,1.0,1.3676861332530016e-14,496.05673999999993,262.8667899999999,758.9235299999998,E09000010,4
E01001492,1,0.9999979193114586,2.93019428654844e-05,415.3523,250.32935,665.68165,E09000010,3
E01001493,1,0.999999999951342,1.2047215930496094e-09,98.25459999999998,221.77451,320.02910999999995,E09000010,5
E01001494,2,1.0,1.539192251155915e-45,5.64459,2.60745,8.252040000000001,E09000010,6
E01001498,1,1.0,3.136828877504637e-20,970.2915400000002,971.76719,1942.05873,E09000010,2
E01001499,1,1.0,1.663219339510467e-22,734.91615,958.90988,1693.8260300000002,E09000010,4
E01001500,1,1.0,1.990879758553944e-15,454.26901999999984,262.34178,716.6107999999998,E09000010,2
E01001501,1,1.0,1.9211628435404287e-21,1613.0915099999995,2412.9941900000003,4026.0857,E09000010,3
E01001502,1,1.0,1.7114382825976663e-21,993.7366500000002,1855.34772,2849.0843700000005,E09000010,3
E01001503,2,1.0,4.012774619600498e-105,1.9904,1.7150000000000003,3.7054,E09000010,3
E01001504,2,1.0,1.919906803506029e-22,16.84759,132.56126999999998,149.40885999999998,E09000010,5
E01001505,1,1.0,8.009110178128965e-20,1324.08618,1602.7506900000003,2926.8368700000005,E09000010,5
E01001507,1,1.0,6.595304573671941e-23,3065.38682,3399.032779999999,6464.419599999999,E09000010,4
E01001508,2,1.0,3.6081483789406695e-125,2.03504,7.99066,10.0257,E09000010,3
E01001509,2,0.9980889479636276,0.0138726043104038,131.03647999999995,177.09141,308.12789,E09000010,6
E01001511,1,1.0,8.627547849180025e-15,1797.2688400000002,1456.2578999999998,3253.52674,E09000010,4
E01001512,1,0.9999999999999432,1.8254373774259584e-12,710.9311899999999,1091.35829,1802.28948,E09000010,5
E01001513,1,0.9999999901994556,1.905307306017528e-07,836.6389599999997,726.8706300000002,1563.50959,E09000010,4
E01001514,0,1.0,1.805298389888982e-50,29.42279,108.83289999999998,138.25569,E09000010,5
E01001515,1,0.9999999999999432,1.257479017858441e-12,76.86985,263.70354,340.57339,E09000010,4
E01001516,1,0.9999999999456008,1.3399319668711827e-09,474.42083,521.8629999999999,996.28383,E09000010,4
E01001517,2,1.0,8.677174686327612e-20,37.81978999999999,39.46963,77.28941999999998,E09000010,2
E01001518,1,1.0,4.42738218957382e-13,521.998,724.6560099999999,1246.65401,E09000010,6
E01001520,1,0.9999968475089768,4.308609144066305e-05,81.20880000000001,82.20739999999999,163.4162,E09000010,6
E01001521,1,1.0,2.1139762666128563e-16,140.22235000000003,176.86458000000005,317.08693000000005,E09000010,5
E01001522,2,1.0,1.0242005772879672e-25,55.91223,103.10829999999996,159.02052999999998,E09000010,6
E01001523,1,0.9999995412124948,7.154643634274434e-06,166.46772,273.14329000000004,439.61101,E09000010,5
E01001524,1,0.9999999966254904,6.920146769836413e-08,125.89722,148.65474,274.55196,E09000010,5
E01001525,0,1.0,1.4524570211129736e-52,29.27976,42.71419000000001,71.99395000000001,E09000010,4
E01001526,2,1.0,4.261229420180095e-21,15.452789999999998,46.17222999999999,61.62501999999999,E09000010,6
E01001527,1,0.9932009455357752,0.0407097769246014,125.25158,175.43042000000003,300.682,E09000010,4
E01001528,1,1.0,1.3517424160487902e-19,468.96046,764.9365600000001,1233.89702,E09000010,5
E01001529,1,1.0,9.542611783579884e-16,307.3059100000001,426.8336100000001,734.1395200000002,E09000010,5
E01001530,2,1.0,2.87827215862754e-19,108.84447,51.50999,160.35446,E09000010,5
E01001532,1,1.0,2.667431536017656e-17,295.20991999999995,383.3984099999999,678.6083299999998,E09000010,4
E01001534,1,1.0,1.0536580765334329e-13,3124.15007,2547.404770000001,5671.554840000001,E09000010,5
E01001535,2,0.999999998429132,3.341462603429568e-08,59.12279000000001,120.61781000000002,179.74060000000003,E09000010,5
E01001536,1,1.0,7.834407133255132e-14,2122.6298100000004,2048.4218300000007,4171.0516400000015,E09000010,4
E01001537,2,0.9999999999965326,9.446475026744307e-11,95.74189,124.03306999999998,219.77496,E09000010,5
E01001538,2,0.9727821300042708,0.124934035855731,157.58968,215.0274,372.61708,E09000010,5
E01001539,2,1.0,6.053988418384457e-22,17.15521,8.127589999999998,25.2828,E09000010,6
E01001540,2,0.9946686696124244,0.0332221002926828,141.31537,341.1806199999999,482.4959899999999,E09000010,4
E01001542,2,0.9999999999990904,2.5533677517334343e-11,117.44879,167.37815,284.82694000000004,E09000010,6
E01001543,2,1.0,5.457756624179483e-134,1.99117,11.70077,13.69194,E09000010,6
E01001544,1,0.9999999788486778,3.949278596849289e-07,328.42834000000005,246.18165,574.60999,E09000010,5
E01001545,2,1.0,5.537102042298406e-187,2.22024,9.30481,11.52505,E09000010,4
E01001546,0,1.0,1.849681932261145e-53,14.54457,261.87133,276.4159,E09000010,5
E01001547,1,1.0,3.574252960982398e-18,985.0876700000002,1485.82553,2470.9132000000004,E09000010,4
E01001548,2,1.0,3.651155921835689e-13,100.79784,27.03254,127.83038,E09000010,5
E01001549,1,1.0,1.7276626101131872e-19,803.6811300000002,1301.00076,2104.6818900000003,E09000010,5
E01001550,0,0.9999992859371778,1.0819690270997665e-05,63.49106999999999,122.52669000000004,186.01776,E09000010,5
E01001551,1,0.9999999980507824,4.104191848389184e-08,217.46329000000003,244.39731,461.8606,E09000010,5
E01001552,0,1.0,1.4563941486328936e-20,162.11882999999995,655.4751600000001,817.5939900000001,E09000010,3
E01001553,1,0.9999999999993748,1.7933975800741972e-11,352.41604000000007,711.01568,1063.43172,E09000010,4
E01001554,1,1.0,1.303148324093102e-20,826.72447,926.6025,1753.32697,E09000010,4
E01001555,1,1.0,3.4454113611554255e-14,1286.2074699999998,557.2898100000001,1843.49728,E09000010,3
E01001558,1,1.0,8.741975518378339e-22,3876.75217,4490.81451,8367.56668,E09000010,2
E01001559,0,0.9999999999960778,1.0698596849397004e-10,789.60562,687.65113,1477.25675,E09000010,5
E01001560,1,0.9999999999997726,6.174363550184376e-12,739.2734499999998,1317.64396,2056.91741,E09000010,5
E01001563,1,1.0,7.743748659084794e-21,707.9689399999999,891.9364599999999,1599.9053999999996,E09000010,5
E01001564,1,1.0,1.1187576225908488e-13,103.78436,375.6188999999999,479.4032599999999,E09000010,6
E01001566,2,0.9998438803327516,0.0015244788388576,121.77780999999996,215.43834,337.21615,E09000010,4
E01001567,2,1.0,1.6571713036538465e-91,1.82727,1.4284,3.2556700000000003,E09000010,5
E01001568,2,1.0,1.506812063121359e-118,3.25301,1.51551,4.76852,E09000010,5
E01001569,1,1.0,5.14484372656996e-20,661.01876,890.8176699999999,1551.8364299999998,E09000010,5
E01001570,0,1.0,1.0630507236013111e-41,349.47795,112.67058000000002,462.1485300000001,E09000010,6
E01001571,0,1.0,3.9585659418610864e-19,220.40519,340.31613,560.72132,E09000011,5
E01001572,1,0.9999818151174972,0.0002166712538602,569.0777099999999,779.1948999999997,1348.2726099999995,E09000011,6
E01001573,1,1.0,1.790931244046219e-18,548.51358,755.4496499999998,1303.9632299999998,E09000011,6
E01001574,2,0.9999993363161864,1.0104901598250682e-05,60.05930000000001,152.53109999999998,212.5904,E09000011,5
E01001575,1,1.0,5.874246550157474e-16,613.0703900000002,1015.3241800000002,1628.3945700000004,E09000011,4
E01001576,1,0.9999999991313756,1.8991860039384773e-08,157.49671,642.0399900000001,799.5367000000001,E09000011,4
E01001577,1,1.0,2.827128693134437e-15,468.92093,605.05503,1073.97596,E09000011,4
E01001579,1,1.0,4.9799404731683205e-17,458.38715,342.39550999999994,800.78266,E09000011,5
E01001580,1,1.0,3.1564277537393193e-22,1362.85621,1566.0820299999998,2928.9382399999995,E09000011,5
E01001581,1,1.0,9.475737455359782e-21,2096.1878800000013,3300.99982,5397.187700000001,E09000011,6
E01001582,1,0.8664079316704275,0.393158478455636,176.92868,351.14139,528.07007,E09000011,5
E01001583,1,1.0,8.68031834399724e-16,243.89468,491.9527599999999,735.8474399999999,E09000011,5
E01001584,1,1.0,1.5481222561152626e-21,859.4971600000001,476.87403,1336.37119,E09000011,6
E01001586,2,1.0,2.8457592088716772e-34,9.46442,21.730930000000008,31.19535000000001,E09000011,4
E01001587,2,0.9999999999998864,3.306955922817969e-12,38.68227,64.96925999999999,103.65153,E09000011,5
E01001588,1,1.0,3.887745168379243e-21,606.08005,1090.64172,1696.72177,E09000011,3
E01001590,1,0.9982407841302317,0.0129161751839259,117.27788,186.01,303.28788000000003,E09000011,5
E01001591,1,1.0,3.273313125431119e-20,721.36649,1318.9726500000002,2040.33914,E09000011,6
E01001592,2,1.0,6.941364760764442e-17,34.282990000000005,71.73405999999999,106.01704999999998,E09000011,5
E01001593,1,1.0,7.202287614978874e-16,281.9438400000001,396.5941399999999,678.53798,E09000011,5
E01001594,1,1.0,1.1752098417343962e-20,712.8174499999999,1293.3369,2006.15435,E09000011,5
E01001596,2,0.9490231884813496,0.2013814228229695,89.39817,232.04001,321.43818,E09000011,6
E01001597,1,0.9999999999960778,1.0627484739681447e-10,717.0156999999999,732.1438199999999,1449.1595199999997,E09000011,6
E01001599,2,0.9999999924080498,1.495322821604359e-07,28.668940000000003,63.57674000000001,92.24568,E09000011,5
E01001600,1,0.9999991485065252,1.275219932550296e-05,440.82121,446.91247,887.73368,E09000011,3
E01001601,1,0.9999371415202336,0.0006709887058449,208.12854,163.65974000000003,371.78828,E09000011,6
E01001602,1,1.0,3.2432882490426676e-14,266.64603,539.8401,806.48613,E09000011,6
E01001603,1,0.999999997161126,5.8707743576333975e-08,96.51256,397.19802,493.71058,E09000011,6
E01001604,1,0.9999999999988064,3.437346063363294e-11,1289.73177,1097.9122799999998,2387.64405,E09000011,6
E01001605,2,1.0,4.7343650768433255e-20,56.09986,78.25219,134.35205,E09000011,7
E01001606,2,1.0,1.188731366156117e-18,47.517990000000005,59.44238999999999,106.96038,E09000011,6
E01001607,1,1.0,6.650523628334983e-15,173.73439,126.6364,300.37079,E09000011,5
E01001608,2,1.0,2.5029052684178657e-27,22.00082,22.252789999999997,44.25361,E09000011,7
E01001609,1,0.9999999999998864,4.2762471204813195e-12,1124.4686000000002,1608.3652099999997,2732.83381,E09000011,3
E01001610,1,0.9988507563880464,0.0089274122256116,89.53276000000001,229.56608000000003,319.09884000000005,E09000011,6
E01001611,1,0.9999999997972396,4.727774989106843e-09,195.75318,333.1274299999999,528.8806099999999,E09000011,6
E01001613,1,1.0,2.492797284166297e-20,505.98077,665.07802,1171.05879,E09000011,7
E01001614,1,1.0,2.518450441781368e-13,428.7538,789.90403,1218.65783,E09000011,7
E01001615,1,1.0,3.551531908359607e-17,5018.446900000003,4062.10059,9080.547490000004,E09000011,6
E01001617,1,1.0,4.53381489069158e-15,1114.4075000000005,876.9579700000002,1991.3654700000009,E09000011,7
E01001618,2,0.9113064915362696,0.2995046121128422,101.83987,208.26049999999992,310.1003699999999,E09000011,6
E01001619,2,1.0,1.3251658246356084e-20,87.28218999999999,81.49906,168.78125,E09000011,6
E01001620,1,0.999999999997442,7.15154384752375e-11,187.32296,242.33267,429.65563,E09000011,5
E01001621,1,1.0,1.9389518526830405e-17,141.72154000000003,446.68577,588.40731,E09000011,4
E01001623,1,0.9999999999999432,2.424236821394403e-12,96.65339,80.43502,177.08840999999998,E09000011,5
E01001624,1,0.9999894461291065,0.0001314908100781,166.3249,194.16079,360.48569,E09000011,6
E01001625,1,1.0,1.4111980284025603e-20,497.6445500000001,968.57297,1466.21752,E09000011,5
E01001629,1,1.0,2.0837545027432402e-17,927.52252,618.60793,1546.13045,E09000011,4
E01001631,1,0.999999999971692,7.162805933172478e-10,2764.810899999999,3001.6550700000003,5766.465969999999,E09000011,4
E01001632,1,1.0,9.160049673696008e-15,485.8382899999999,940.53239,1426.3706799999998,E09000011,3
E01001633,2,0.9999979883687384,2.8397320520168115e-05,58.28968999999999,112.51224999999997,170.80193999999997,E09000011,3
E01001634,1,0.9601010366928776,0.1676229146559778,119.77356,238.23607,358.00963,E09000011,4
E01001635,0,1.0,3.4080606018035174e-208,36.99024999999999,35.19240999999999,72.18265999999997,E09000011,4
E01001637,1,1.0,3.226593473747748e-17,169.09756000000004,1148.4367500000003,1317.5343100000005,E09000011,4
E01001638,0,0.9999935874120756,8.308946919230043e-05,49.93804,57.463640000000005,107.40168,E09000011,2
E01001641,1,1.0,1.1117038876473106e-20,5533.6178,3159.694319999999,8693.312119999999,E09000011,3
E01001642,1,1.0,1.1173696569123441e-14,241.6166000000001,282.43219,524.04879,E09000011,7
E01001644,1,1.0,2.0557409480315454e-21,1547.5013200000003,2093.63002,3641.13134,E09000011,2
E01001645,1,0.8871146915352496,0.3525055735251224,110.63799999999996,294.86390000000006,405.5019,E09000011,5
E01001646,1,1.0,5.357460387322828e-23,707.1204700000002,1485.33,2192.45047,E09000011,6
E01001647,2,0.9997849873138128,0.0020307316100289,37.816280000000006,207.23069000000004,245.04697000000004,E09000011,7
E01001648,1,0.999999999999602,1.1808004345510738e-11,182.27100999999996,316.9306699999999,499.20167999999984,E09000011,5
E01001651,1,1.0,1.1947461888527968e-14,282.0953099999999,413.1223599999999,695.2176699999998,E09000011,5
E01001652,1,1.0,1.5280527733627034e-18,455.321,826.86567,1282.18667,E09000011,5
E01001653,2,0.7731114908309064,0.5354892720804303,101.29728,198.49448,299.79175999999995,E09000011,6
E01001654,2,1.0,2.881060142298098e-65,32.26883,0.3938699999999998,32.6627,E09000011,6
E01001655,1,0.9999999999997726,6.268642413097298e-12,235.57034000000004,238.36827,473.93861,E09000011,6
E01001656,2,1.0,5.1990835928604694e-18,38.64893,50.68698,89.33591,E09000011,5
E01001658,1,1.0,5.776629242473905e-15,667.3195900000001,847.8983099999998,1515.2179,E09000011,5
E01001659,1,1.0,1.2910734013470664e-19,605.9029999999999,663.7711300000001,1269.67413,E09000011,6
E01001660,2,0.999999999555655,1.0013399130797357e-08,40.47376,217.79664,258.2704,E09000011,5
E01001661,1,1.0,1.1578453098062677e-15,355.52762,389.62681,745.15443,E09000011,6
E01001665,1,1.0,3.996436936245639e-22,912.1432,1268.2577100000003,2180.4009100000003,E09000011,3
E01001666,1,1.0,4.335388243118033e-17,2083.35074,2012.72255,4096.07329,E09000011,2
E01001669,1,1.0,9.275716703140909e-20,182.19505,687.5355699999999,869.7306199999998,E09000011,5
E01001671,1,0.9999999951540984,9.762128990315412e-08,225.04126999999997,600.5051999999998,825.5464699999998,E09000011,6
E01001673,1,1.0,1.5290488230018204e-21,4168.388010000001,6670.373469999999,10838.76148,E09000011,2
E01001674,0,0.999999954413597,8.408690592595951e-07,62.81561999999998,87.93339000000002,150.74901,E09000011,4
E01001676,1,1.0,1.666592335254345e-22,1574.90457,2703.29568,4278.20025,E09000011,3
E01001677,1,1.0,5.051704265085079e-19,752.2572899999997,627.2169700000002,1379.47426,E09000011,4
E01001678,1,0.999999999999602,1.1980500307644902e-11,108.66173999999998,197.39721000000003,306.05895,E09000011,6
E01001680,1,0.99611822178069,0.0254237783419574,57.88176999999999,261.91428,319.7960499999999,E09000011,7
E01001682,1,1.0,2.0049415071033165e-21,564.6718699999999,973.7215900000002,1538.3934600000002,E09000011,7
E01001683,1,1.0,6.8357520358038105e-22,762.9110900000001,1814.02332,2576.9344100000003,E09000011,5
E01001684,0,1.0,2.371011262197775e-13,101.75281,49.81065,151.56346,E09000011,7
E01001685,1,0.9984869103085884,0.0113373459821408,160.92902999999998,189.39788,350.32691,E09000011,6
E01001686,1,0.9999966292109516,4.58439515881272e-05,260.70905,691.5790699999999,952.28812,E09000011,6
E01001687,2,1.0,8.047382838637514e-32,20.103320000000004,33.70906,53.812380000000005,E09000011,4
E01001688,1,1.0,1.5237708795240967e-19,704.69765,1239.1757300000006,1943.8733800000005,E09000011,4
E01001690,1,1.0,2.6632775420701388e-20,731.4988599999999,783.33034,1514.8292,E09000011,6
E01001693,1,1.0,4.009254213662889e-21,491.46194,1506.2809300000006,1997.7428700000005,E09000011,5
E01001694,1,0.9999999999991472,2.4801285520535027e-11,189.2494,354.5519700000001,543.8013700000001,E09000011,5
E01001695,0,1.0,1.6045715612125708e-19,113.94017999999998,77.04792000000002,190.9881,E09000011,2
E01001696,1,1.0,6.730032550127602e-24,9121.553189999997,5967.925759999998,15089.478949999995,E09000011,2
E01001697,1,0.9999999801109428,3.725831544154354e-07,194.90553,230.39699,425.30252,E09000011,4
E01001698,2,0.999999999974534,6.478298835278101e-10,59.75998,44.92871,104.68869,E09000011,3
E01001699,1,1.0,6.000351048202846e-22,868.86742,1403.3047599999998,2272.17218,E09000011,4
E01001700,1,1.0,6.570750824655186e-20,892.2767799999997,1931.6238300000005,2823.90061,E09000011,4
E01001701,1,0.999999999999602,1.1708337262340396e-11,2446.68242,2544.00993,4990.692349999999,E09000011,4
E01001703,1,0.9999999862008622,2.635452458819416e-07,328.05909,649.48023,977.53932,E09000011,3
E01001704,1,1.0,2.1948227535415974e-13,328.5176900000001,159.63755999999995,488.15525,E09000011,3
E01001705,1,1.0,2.301183614097777e-15,326.43302,474.30046,800.7334800000001,E09000011,4
E01001708,1,1.0,1.8230327078844044e-20,517.29764,1077.34842,1594.64606,E09000011,6
E01001710,2,0.9973206564154014,0.0185433151551606,90.84449000000002,146.72285000000002,237.5673400000001,E09000011,3
E01001712,1,1.0,9.430800643910637e-22,734.3473799999999,1201.64903,1935.99641,E09000011,4
E01001714,1,1.0,6.351470065577873e-21,1358.8277799999996,1099.9672899999996,2458.795069999999,E09000012,3
E01001716,0,0.999999958756434,7.425395934121538e-07,110.54243,133.73264000000003,244.27507000000003,E09000012,5
E01001717,1,1.0,9.064348834418117e-16,373.8994200000001,444.86870000000016,818.7681200000003,E09000012,6
E01001718,1,1.0,2.159686847159005e-18,1452.25473,1071.74709,2524.00182,E09000012,3
E01001719,1,1.0,2.765217987768428e-19,427.99457,722.8500499999998,1150.8446199999998,E09000012,3
E01001720,2,0.999574296196915,0.0037299674030409,204.01923,133.09492000000003,337.11415,E09000012,3
E01001722,1,1.0,1.439682031847329e-21,697.5868199999999,663.86827,1361.45509,E09000012,2
E01001724,1,1.0,4.838945540596145e-23,2715.8338,3364.36505,6080.19885,E09000012,4
E01001726,1,1.0,2.2171325036323067e-13,358.0468,343.92135,701.9681499999999,E09000012,5
E01001727,2,1.0,5.314639025707104e-25,29.5244,39.447700000000005,68.97210000000001,E09000012,4
E01001728,1,1.0,2.4992573869211648e-17,383.7813299999999,172.34629,556.1276199999999,E09000012,2
E01001729,1,1.0,2.884449382653454e-17,1253.36843,1356.12481,2609.49324,E09000012,1
E01001730,1,1.0,2.4209840843083016e-14,660.4478400000002,1237.63738,1898.08522,E09000012,2
E01001731,1,1.0,9.464861378757603e-21,3316.66375,1603.4326700000004,4920.096420000001,E09000012,2
E01001733,1,0.9999999999991472,2.5086431514784767e-11,910.7420900000002,952.67731,1863.4194,E09000012,2
E01001734,1,1.0,3.626926733694618e-22,2165.05726,2324.6510700000003,4489.70833,E09000012,2
E01001735,1,0.9999999999999432,1.184013618295168e-12,162.65203000000002,155.83527999999995,318.48731,E09000012,2
E01001737,1,1.0,5.407909285018105e-18,285.8471999999999,323.01183000000003,608.8590299999998,E09000012,3
E01001738,1,1.0,4.894314158244782e-18,396.5077799999999,854.5690399999999,1251.0768199999998,E09000012,2
E01001739,1,1.0,6.582365017180453e-16,512.53179,908.12423,1420.65602,E09000012,2
E01001740,1,0.9666867081660128,0.1460772541175035,130.69503,115.70008999999996,246.39512,E09000012,2
E01001741,1,0.9999999999998296,4.470662737232063e-12,496.42144,680.6837400000001,1177.10518,E09000012,2
E01001742,1,1.0,3.5819829159572475e-20,279.73285000000004,542.1611899999998,821.8940399999999,E09000012,2
E01001744,0,0.9999931784367572,8.796691261885519e-05,71.57276000000002,101.24082,172.81358000000003,E09000012,2
E01001745,1,0.9999981800367628,2.587385934758333e-05,250.0470200000001,312.58609,562.6331100000001,E09000012,1
E01001746,0,0.9999999999982948,4.770038034146405e-11,67.31096,131.01604000000003,198.32700000000003,E09000012,2
E01001747,1,1.0,5.4488773205109926e-17,2428.97565,2102.05097,4531.026620000001,E09000012,2
E01001749,1,1.0,4.8261286847432204e-21,785.19711,780.1030500000003,1565.3001600000002,E09000012,1
E01001750,1,0.9999999999999432,1.0717012733779732e-12,411.33247,508.31573,919.6482,E09000012,2
E01001751,1,1.0,3.951941604392389e-15,232.18635,247.19122,479.37757,E09000012,2
E01001755,1,1.0,1.1969121511628349e-17,377.76391000000007,543.9474299999999,921.71134,E09000012,2
E01001756,1,1.0,2.6345079991165824e-22,1247.43854,1513.7178000000004,2761.1563400000005,E09000012,2
E01001757,2,1.0,9.224312553257773e-19,53.01157,72.68164000000002,125.69321000000002,E09000012,3
E01001758,1,1.0,6.896296547425465e-20,1221.6558200000002,1732.6225400000003,2954.2783600000007,E09000012,4
E01001759,0,1.0,4.03204269676816e-27,31.20065999999999,58.77779999999999,89.97845999999998,E09000012,1
E01001760,1,1.0,1.410843871224131e-21,2232.72356,2226.07797,4458.801529999999,E09000012,2
E01001761,1,0.8793315246214723,0.368254771059939,98.75095000000002,155.17367999999996,253.92463,E09000012,2
E01001762,1,1.0,1.5291272091779957e-21,3052.0136499999994,4852.924730000002,7904.938380000001,E09000012,1
E01001763,2,1.0,3.519620545946699e-68,3.5806499999999994,9.64578,13.22643,E09000012,4
E01001765,1,0.9999999401260328,1.0556398788772038e-06,171.55518999999995,210.12374,381.6789299999999,E09000012,2
E01001767,0,1.0,1.5876698888074205e-14,108.87617,90.61125000000004,199.48742,E09000012,3
E01001769,1,0.9999999999998296,5.8744968280532895e-12,345.93793000000005,785.9494599999999,1131.88739,E09000012,2
E01001770,1,1.0,2.763451832869791e-23,3505.53008,4115.350640000001,7620.880720000001,E09000012,2
E01001772,1,0.9999999994566338,1.2135388735457285e-08,96.46202,131.53456,227.99658,E09000012,2
E01001773,1,1.0,7.805602750138029e-20,981.8385099999998,850.88022,1832.71873,E09000012,2
E01001774,1,1.0,1.6024290022520572e-20,659.6558299999999,723.07364,1382.7294699999998,E09000012,2
E01001775,2,0.9999987484933271,1.826093632691851e-05,46.521460000000005,133.71236000000002,180.23382000000004,E09000012,1
E01001776,1,1.0,9.811377725072897e-21,541.4733700000002,784.18296,1325.6563300000005,E09000012,2
E01001777,1,1.0,5.440407943642712e-23,1197.01355,1532.0452199999995,2729.05877,E09000012,2
E01001781,1,1.0,9.577851670100124e-22,1453.23577,1831.15439,3284.39016,E09000012,1
E01001783,2,1.0,9.863404731716404e-15,12.08894,32.85284,44.94178,E09000012,2
E01001784,2,0.9999864530748406,0.0001653990719693,69.49394000000001,98.95720999999998,168.45114999999998,E09000012,2
E01001786,1,1.0,6.316342030437115e-16,483.54954,807.20229,1290.75183,E09000012,6
E01001787,1,1.0,3.20008872944316e-13,244.96203000000003,385.91399000000007,630.8760200000002,E09000012,6
E01001788,1,1.0,1.7449015525002498e-16,263.98693000000003,504.21586,768.20279,E09000012,5
E01001791,0,0.9996839564027312,0.0028631882306294,92.63255,150.43966999999998,243.07222,E09000012,4
E01001792,1,1.0,5.541785839872263e-23,913.91211,1869.5147100000004,2783.4268200000006,E09000012,3
E01001793,1,0.9999999999999432,1.543499618957996e-12,165.86864000000006,225.46137000000004,391.3300100000001,E09000012,4
E01001794,1,1.0,1.5165669053894493e-19,513.05003,456.9367500000001,969.98678,E09000012,4
E01001795,1,1.0,5.266664745240452e-19,480.3223499999998,886.5252200000002,1366.84757,E09000012,2
E01001796,2,0.9999981809419924,2.586189459773612e-05,53.71571,79.08734999999999,132.80306,E09000012,2
E01001798,1,1.0,2.621008551097539e-22,1128.0371799999996,1662.6553299999998,2790.6925099999994,E09000012,2
E01001800,1,1.0,1.4847443424116512e-18,1113.78148,1128.60299,2242.38447,E09000012,3
E01001801,1,1.0,8.440989313346546e-14,326.20401,467.56467,793.7686799999999,E09000012,4
E01001802,2,0.9999999999392344,1.4900418915614203e-09,146.51834000000002,126.01119999999996,272.52954,E09000012,4
E01001803,1,1.0,1.0622516580633998e-14,285.06447000000003,366.03101,651.09548,E09000012,4
E01001805,1,1.0,1.0734443929858428e-14,1187.4460000000004,1389.82858,2577.27458,E09000012,4
E01001806,1,1.0,1.76900039067663e-17,282.09795,306.82006,588.91801,E09000012,2
E01001807,1,1.0,2.707298059146688e-13,219.78556,676.2242,896.0097599999999,E09000012,2
E01001808,1,1.0,1.159292485626979e-22,3843.65743,4673.463999999999,8517.12143,E09000012,2
E01001809,1,1.0,7.251944025853208e-19,908.96074,726.2670699999999,1635.22781,E09000012,4
E01001811,1,1.0,2.4010781418420487e-20,762.4803200000001,1112.6954499999997,1875.17577,E09000012,2
E01001813,1,1.0,1.119665021952729e-22,4037.07626,2687.24608,6724.32234,E09000012,3
E01001814,1,1.0,1.5365087942669729e-21,1883.72661,2366.1064400000005,4249.83305,E09000012,5
E01001815,2,1.0,8.463381632388664e-18,55.07449,59.22564,114.30013,E09000012,4
E01001816,2,1.0,9.070183125598852e-15,33.716770000000004,48.63481,82.35158,E09000012,4
E01001819,1,0.9999999999998864,2.9657813529733487e-12,131.64667,137.56518999999997,269.21186,E09000012,2
E01001820,2,0.9999999935909614,1.2763732221083338e-07,92.56276,96.22898999999998,188.79175,E09000012,2
E01001821,1,0.9998246086206708,0.0016922466977063,112.32576999999998,124.08911,236.41488,E09000012,2
E01001822,1,1.0,1.253164762999533e-19,245.41222999999997,1047.6306500000003,1293.0428800000002,E09000012,3
E01001824,1,1.0,5.607874770078531e-15,484.941,604.9042599999999,1089.8452599999998,E09000012,5
E01001826,1,1.0,1.6009680349856246e-15,460.8999799999999,740.6434499999997,1201.5434299999995,E09000012,5
E01001827,1,1.0,1.0444348603436724e-15,536.43552,701.4166299999999,1237.85215,E09000012,4
E01001828,2,0.9994781249473108,0.0044661134829355,94.15845,128.24319000000003,222.40164000000004,E09000012,3
E01001829,1,1.0,6.562535378924828e-13,486.5499700000001,503.9613999999999,990.51137,E09000012,2
E01001830,1,1.0,5.359129506856141e-21,1415.4988399999995,2758.30227,4173.801109999999,E09000012,2
E01001831,1,1.0,1.8653876304644565e-22,2543.8032,3327.27042,5871.073619999999,E09000012,2
E01001832,1,1.0,3.623080626161142e-21,1979.18278,1280.13931,3259.32209,E09000012,2
E01001834,1,0.9999999999603232,9.895346557931142e-10,398.5458099999999,274.2727,672.8185099999998,E09000012,1
E01001835,1,1.0,3.211564381142588e-15,555.9439100000001,549.0533300000001,1104.99724,E09000012,2
E01001836,1,1.0,8.014851318294265e-19,724.6798100000001,711.9692300000004,1436.6490400000005,E09000012,4
E01001837,1,1.0,2.1966353200367843e-20,1997.98048,964.5348000000002,2962.51528,E09000012,3
E01001839,1,1.0,4.829997111057157e-23,3206.224399999999,3227.2805400000007,6433.50494,E09000012,2
E01001840,1,1.0,2.5990700870290962e-19,496.4492100000001,1109.6260300000004,1606.0752400000003,E09000012,2
