cluster,1,2,3,4,5,6,7
0,0.1076923076923077,0.08854166666666667,0.09550561797752809,0.08580343213728549,0.08204633204633205,0.055855855855855854,0.058823529411764705
1,0.8153846153846154,0.78125,0.7116104868913857,0.7254290171606864,0.6505791505791506,0.6,0.3235294117647059
2,0.07692307692307693,0.13020833333333334,0.19288389513108614,0.18876755070202808,0.2673745173745174,0.3441441441441441,0.6176470588235294
