unit,cluster,max_posterior,entropy
500,0,1.0,1.1889879935420556e-27
501,3,1.0,3.3137355001565863e-137
502,3,1.0,1.5002711299860582e-210
503,3,1.0,7.180601115544388e-208
505,1,1.0,1.1117346532950886e-47
506,1,1.0,1.1023441526591222e-113
507,3,1.0,4.92214906323785e-299
508,0,1.0,6.271607159112747e-121
509,4,1.0,5.13964243513473e-41
510,4,1.0,2.4474634609319177e-100
511,2,1.0,3.18545272147453e-17
512,0,1.0,1.2335992804023878e-76
513,2,1.0,-0.0
514,1,0.9999999999983515,4.6447845958714727e-11
515,4,1.0,-0.0
516,0,1.0,1.9938055726404087e-49
517,3,1.0,1.1359080270684405e-186
518,1,1.0,1.7669396447505262e-168
519,0,1.0,3.872982523234162e-90
520,0,1.0,1.9715283635221302e-110
521,3,1.0,1.8272681232509673e-143
522,0,0.9999999999741505,6.56088229856094e-10
524,2,1.0,-0.0
525,3,1.0,2.359494138226609e-158
526,4,1.0,2.5098143418365633e-24
527,4,1.0,2.0814044637535927e-46
528,3,1.0,8.359156318280199e-39
529,4,1.0,1.817614605728362e-78
530,3,1.0,2.237264289850534e-50
531,4,1.0,2.0614902190353428e-182
532,4,1.0,3.908374265643701e-131
534,0,1.0,8.668907267331606e-79
535,2,1.0,-0.0
536,1,1.0,8.838156511503106e-26
537,4,1.0,4.552033854064586e-88
539,1,1.0,9.813649270688104e-182
540,2,1.0,5.2393813814825695e-117
541,2,1.0,9.154406916057923e-252
542,2,1.0,-0.0
543,1,1.0,1.819321207816128e-270
544,1,1.0,4.752833015165491e-257
545,1,1.0,1.426148205829651e-76
546,1,1.0,3.536189583292138e-259
547,0,1.0,4.570011828820501e-83
548,0,1.0,1.9549539883994653e-110
549,0,1.0,4.274067886124562e-26
550,4,1.0,-0.0
551,4,1.0,3.129522572497497e-25
552,4,1.0,2.1419627934200305e-41
553,2,1.0,-0.0
554,1,1.0,3.375015421918184e-215
555,1,1.0,1.8212274449852563e-175
556,1,1.0,2.410774655609138e-115
557,1,1.0,4.140964208368605e-241
558,4,1.0,1.3978907315725537e-14
560,4,1.0,6.841182017691805e-82
561,1,1.0,1.3643147638927968e-52
562,0,1.0,9.232658525568943e-65
563,0,0.9999999999997655,7.095715594857259e-12
564,1,1.0,2.9012549143010915e-113
565,4,1.0,1.6359302802091106e-115
566,1,1.0,6.936173242429431e-38
567,3,1.0,1.1094819693083639e-24
568,4,1.0,2.062700874209625e-134
569,3,1.0,3.0852372841853776e-106
570,3,1.0,8.15721136428042e-205
571,1,1.0,2.9095239803197665e-276
572,1,1.0,6.452877835938186e-225
574,2,1.0,8.39815998548317e-249
575,3,1.0,2.10668196808243e-138
576,4,1.0,-0.0
577,3,1.0,1.8962822634733363e-156
578,4,1.0,1.7122049966795002e-106
579,0,1.0,1.505467475272914e-67
580,0,1.0,1.6662463582102012e-97
581,3,1.0,4.727134672471497e-58
582,4,1.0,1.4965839622266427e-53
583,0,1.0,7.931228936609071e-33
584,4,0.9999999998088782,4.468205894892901e-09
585,1,1.0,1.328632817742316e-14
586,2,1.0,2.9066989154203868e-295
587,1,1.0,-0.0
588,3,1.0,3.6958140717825503e-109
589,1,1.0,2.10064239839502e-56
590,2,1.0,1.890041639115566e-300
591,1,1.0,6.412041517264561e-25
592,4,1.0,-0.0
593,2,1.0,1.4894445868143102e-33
594,0,1.0,2.8902422951502325e-24
595,3,1.0,2.4909969677457205e-39
596,3,1.0,1.5565036308374954e-29
597,1,1.0,4.795015863310616e-176
598,3,1.0,2.5019856523135e-41
599,3,1.0,9.667816425907714e-35
601,4,1.0,8.207573277039035e-35
602,4,1.0,2.0553696406954782e-163
603,2,1.0,9.565322149249684e-38
604,4,1.0,1.1685929524463975e-52
605,3,1.0,3.0659961440952975e-137
606,1,1.0,2.3247881567862092e-167
607,2,1.0,4.142672304950831e-289
608,0,1.0,3.451423590773297e-97
609,0,1.0,8.028198961669575e-102
610,1,1.0,-0.0
611,4,1.0,1.8140653407906424e-49
612,4,0.9999980376935029,2.774973953634996e-05
613,0,1.0,1.1306916682683485e-86
614,2,1.0,1.0692244906506208e-166
615,1,1.0,2.271032030179014e-227
616,0,1.0,1.881874122563334e-133
617,1,0.9999998758296519,2.098679076696542e-06
618,3,1.0,2.621557969260458e-213
619,1,1.0,8.252751546792794e-244
620,3,1.0,1.662577166509496e-53
621,1,1.0,1.2800365713824288e-104
622,0,1.0,1.8999333065861244e-68
623,3,1.0,4.054744962062044e-70
624,4,1.0,8.465852499858701e-60
625,2,1.0,3.034178435102537e-79
626,2,1.0,-0.0
627,3,1.0,3.493510484204417e-31
628,3,1.0,1.1492998779963039e-137
629,0,1.0,1.1105249103154134e-44
630,1,1.0,4.8896138735209695e-62
631,2,1.0,-0.0
632,4,0.9999999999999574,1.4076179473623384e-12
633,4,0.9999999713230356,5.267146886129404e-07
634,2,1.0,9.269520893681608e-134
635,2,1.0,5.2718416391196674e-163
636,4,1.0,2.654894307152942e-100
637,3,1.0,2.2815311479142104e-59
638,0,1.0,1.5264123525496126e-38
639,3,1.0,3.151310038604993e-205
640,2,1.0,6.268519231457446e-16
641,3,1.0,2.78545931769116e-214
642,0,1.0,1.0941269306372363e-80
643,1,1.0,8.945400124813635e-170
645,3,1.0,1.235477031978553e-188
646,1,1.0,-0.0
647,4,1.0,-0.0
648,2,1.0,-0.0
649,4,1.0,9.537388557672363e-41
650,4,1.0,-0.0
653,0,1.0,1.16302932743266e-51
654,1,1.0,5.9146898760912025e-146
655,0,1.0,3.943058295780252e-17
656,1,1.0,2.1200764911543285e-60
657,1,1.0,1.470722461864113e-25
659,1,1.0,8.755920157672246e-18
660,1,1.0,2.8179341708175865e-25
661,1,1.0,5.88455407331172e-48
662,1,1.0,3.1588255603930543e-53
663,0,1.0,8.873452395884748e-20
664,4,1.0,2.6074764503317508e-101
665,3,1.0,3.8970123196931714e-302
667,4,1.0,1.723260729416407e-61
668,0,1.0,1.1828134589420653e-137
669,2,1.0,-0.0
670,3,1.0,8.968524714434767e-154
671,3,1.0,1.1814190860917967e-41
672,3,1.0,5.7122399810347504e-24
673,1,1.0,3.494756327721396e-22
674,2,1.0,-0.0
675,1,1.0,1.0091802459656892e-84
676,3,1.0,8.872711092042555e-19
677,1,1.0,3.6261494964628727e-17
678,3,1.0,8.815462603313798e-49
679,4,1.0,2.1216969580312175e-191
680,3,1.0,3.8008496772270255e-65
681,0,1.0,3.1092143158959884e-61
682,3,1.0,4.383658684625998e-15
683,1,1.0,5.298880891829189e-65
684,4,1.0,1.1690745998559218e-39
685,3,1.0,5.663506490763896e-159
686,1,1.0,1.7534616234303828e-25
687,1,1.0,3.664503727155248e-85
688,1,1.0,-0.0
690,3,1.0,1.1855050130746848e-51
691,1,1.0,2.714148741555446e-129
692,1,1.0,5.327173588900281e-251
693,1,1.0,4.444215944178547e-139
694,2,1.0,2.3732112228673485e-42
695,3,1.0,8.800852098451616e-158
696,0,1.0,1.3989442318320266e-60
697,2,1.0,1.9545803103700757e-230
698,0,1.0,1.800261848676462e-42
700,0,1.0,3.162305607265621e-34
702,3,1.0,5.482097286758999e-163
703,4,1.0,5.130605368433271e-68
704,0,1.0,1.2043380312329504e-19
705,1,1.0,4.01400834529449e-27
706,4,1.0,3.164855092212229e-62
707,1,1.0,5.451106995222968e-100
708,2,1.0,2.7610617439540205e-232
709,1,1.0,2.8480271061391045e-51
710,1,1.0,3.1260188775689664e-69
711,4,0.9999985100179332,2.1480692658084285e-05
712,4,1.0,6.200338812528179e-72
713,3,0.9999999980658174,4.074080060233179e-08
714,4,1.0,8.512199562248879e-197
715,3,1.0,1.0092599232721681e-93
716,0,1.0,5.2115339635667395e-152
717,3,1.0,6.339662284873019e-15
718,2,1.0,-0.0
719,0,0.9999999999999947,2.0056486076014416e-13
720,1,1.0,2.6334682586370744e-111
721,1,1.0,7.395051095347254e-57
723,0,1.0,1.7143028953255778e-87
724,3,1.0,-0.0
725,1,1.0,-0.0
726,4,0.9999883550822329,0.0001439385769008774
727,4,0.9999999517439566,8.612132993177236e-07
728,2,1.0,-0.0
729,0,1.0,2.11595846919623e-27
730,4,1.0,1.740443564381873e-209
731,3,1.0,1.1079115233161464e-253
733,2,1.0,-0.0
734,0,1.0,1.4214871456682703e-64
735,4,1.0,1.039065995447691e-25
736,1,1.0,6.619333383839556e-178
737,1,1.0,-0.0
738,1,1.0,1.312342953194713e-155
739,3,1.0,6.274910778404748e-38
740,1,1.0,8.074469079545187e-116
741,2,1.0,5.307541377271095e-184
742,4,1.0,7.080050164150436e-19
743,4,1.0,1.6225015814092912e-54
745,2,1.0,1.9168088935896986e-82
746,3,1.0,3.5178377904717074e-96
747,2,1.0,1.8159005875741785e-173
748,1,1.0,4.4047853867092076e-66
751,3,1.0,6.36135045175764e-90
752,0,1.0,7.474741234525775e-56
753,4,1.0,3.128700829752949e-255
754,3,1.0,3.678157219864235e-44
755,3,1.0,5.8283823230054676e-136
756,4,1.0,4.612476710153522e-201
757,0,1.0,1.024198908375694e-26
758,0,1.0,1.7013006325902724e-61
759,1,1.0,6.6649322908762496e-68
760,3,1.0,5.557435094920907e-65
761,2,1.0,2.9155529382039827e-294
762,1,1.0,3.6913377650572694e-219
763,2,1.0,3.3756130162318166e-130
764,0,1.0,1.7566466843059047e-56
765,4,1.0,3.4496545133982555e-32
766,3,1.0,9.625844916235815e-43
767,3,1.0,1.0267200824712367e-48
768,1,1.0,1.2986220142124635e-83
769,4,1.0,1.2621625794353226e-131
770,0,1.0,3.2752326960096593e-23
771,4,1.0,1.054527102848914e-138
773,3,1.0,2.0713854392175603e-92
774,3,1.0,7.956195696148182e-218
775,3,1.0,6.0917946519719e-22
776,0,1.0,1.2805212578928203e-109
777,0,1.0,1.3251267479717339e-67
778,0,1.0,3.9543449189282733e-94
779,0,1.0,5.668824343406121e-95
780,2,1.0,-0.0
781,3,1.0,1.0972447670820725e-244
783,2,1.0,-0.0
784,2,1.0,4.343622894474109e-98
787,0,1.0,4.013940251732311e-104
788,0,1.0,4.408596958666569e-64
789,2,1.0,7.017110545598324e-210
831,3,1.0,7.388721453115725e-102
832,3,1.0,1.284272589083595e-111
852,0,1.0,1.5899481975812173e-42
884,0,1.0,4.565670285620589e-73
