NLC,cluster,area_km2,distance_centre_km,poi_count,shannon_group,shannon_category,group_richness,category_richness,poi_count_no_transport,shannon_group_no_transport,shannon_category_no_transport,group_richness_no_transport,category_richness_no_transport,log1p_poi_count,poi_density_km2,log1p_poi_count_no_transport,poi_density_km2_no_transport
647,4,1.9511686220921263,12.594370943454225,512,1.9245306721031292,3.2268808729712224,9,40,424,1.7698823603514302,3.045316574328975,8,35,6.240275845170769,262.4068438795473,6.052089168924417,217.3056675877501
648,3,0.911643601446831,3.1618221331886214,421,1.94793769272815,3.165867368445342,9,43,386,1.8122377005798516,3.0402070630660156,8,38,6.045005314036012,461.80327414336995,5.958424693029782,423.4110779556789
649,4,1.6729363536796509,10.123379003869065,454,1.9366412253102623,3.1050512986030885,9,38,389,1.7809422251693552,2.9634589856244893,8,34,6.12029741895095,271.37912270327536,5.966146739123692,232.5252835497227
650,4,1.7687803927461472,16.814457004878015,368,1.8301609478879273,3.0472460886413986,9,41,335,1.6789348813921845,2.9234109291784343,8,37,5.910796644040527,208.05296209138544,5.817111159963204,189.39603886036446
653,4,1.4584568920119718,9.43843452532825,538,1.7241419331675,3.164376634876315,9,38,481,1.550450174354502,3.043347281566248,8,34,6.289715570908998,368.88303174858856,6.1779441140506,329.8006287566377
654,4,0.7827002414145474,11.33776807219314,119,1.765373875388423,2.8510936144275845,9,26,105,1.5902517606867042,2.664601181448926,8,22,4.787491742782046,152.03777091589413,4.663439094112067,134.15097433755366
655,4,1.0669860110898155,12.990236303530029,300,1.7804303100141459,2.9282780972630067,9,36,284,1.66079033028522,2.826466019886375,8,33,5.707110264748875,281.16582305852455,5.652489180268651,266.17031249540327
656,0,1.5584698376597823,18.52362237816659,347,1.804827312623389,3.024848709971017,9,40,310,1.6403250123391664,2.8954631910311934,8,36,5.8522024797744745,222.65429308600514,5.739792912179234,198.9130572238086
657,4,2.0073910365898238,17.42094128390465,356,1.9344861173875856,2.972667282715357,9,39,303,1.7785090069117457,2.879591347514194,8,35,5.877735781779639,177.34461971334514,5.717027701406222,150.9421903739988
659,4,1.492937997562739,13.757606413313418,317,1.815258350798026,3.2780386090485036,9,36,301,1.701218086807722,3.1894438602830535,8,33,5.762051382780177,212.3329974302422,5.71042701737487,201.61587453155488
660,0,1.0245371313964349,15.476561860542441,96,1.6750762527350034,2.532997303366165,8,21,63,1.571938590042991,2.297475986486707,7,17,4.574710978503383,93.70084993323069,4.1588830833596715,61.49118276868264
661,4,2.007391036612719,23.64033130916992,319,1.8962991013494632,2.954504073714822,9,37,278,1.735822215406428,2.8106304832957703,8,33,5.768320995793772,158.91273507840413,5.631211781821365,138.48821426895407
662,0,2.00739103660777,22.142420253879674,319,1.8786598091999356,3.010821897000819,9,38,288,1.727717843627104,2.8932092527413995,8,33,5.768320995793772,158.9127350787959,5.666426688112432,143.46980471063705
663,2,0.7275687574879938,4.849702401573497,738,1.8561706469674017,2.999399432157275,9,41,710,1.7616665491785999,2.9162429528118277,8,37,6.6052979209482015,1014.3371226494403,6.566672429803241,975.8527873727677
664,4,1.9235139728282329,15.573981097472608,212,1.8678104239884086,3.0510130826486783,9,39,172,1.7052543478578333,2.9404602873473404,8,35,5.3612921657094255,110.21495190299369,5.153291594497779,89.41967795903261
665,2,0.9990494104292015,3.3286784477954696,3834,1.3333057338973218,3.0694695449942473,9,47,3777,1.2749348919274608,3.020956755025423,8,42,8.251924713801357,3837.648028191995,8.236950048061455,3780.593793031081
667,4,1.7044043732135523,15.954970551459486,144,1.8810917834506262,2.908735546460731,9,31,114,1.7297074231998528,2.793065125339827,8,27,4.976733742420574,84.4869927953169,4.74493212836325,66.88553596295921
668,4,1.2620671873574825,2.9988434858500823,507,2.004124262874501,3.2164418104002017,9,40,459,1.867729013939022,3.1335845097690505,8,37,6.230481447578482,401.72187747116465,6.131226489483141,363.68903700052186
669,1,0.533854124128183,1.3847148047792435,2985,1.6171617949592385,3.0517756809837104,9,43,2937,1.559880347400254,2.998632550070413,8,39,8.001689978099135,5591.415079680598,7.9854843567338225,5501.502877394277
670,2,0.4981972588527064,3.598503555193165,574,1.7191618326634623,2.9328982614023618,9,39,530,1.5689033506099406,2.765775290358079,8,34,6.354370040797351,1152.154071104002,6.274762021241939,1063.835640566413
671,4,1.2130605655696185,11.148185501583995,336,1.8248930535349328,3.2278494133308144,9,39,304,1.6693904156486299,3.075248680157163,8,34,5.820082930352362,276.98534560986576,5.720311776607412,250.60578888511662
672,4,1.251676060526676,6.359759329204351,695,1.7566537814498149,3.1255907122402027,9,40,670,1.6614979229250055,3.0488973806141906,8,36,6.54534966033442,555.2554865574087,6.508769136971682,535.2822676164948
673,4,2.0073910365791092,14.065487413050759,405,1.8407496442838416,3.229050138227482,9,41,363,1.6820377315780988,3.091819437196704,8,36,6.0063531596017325,201.7544128772139,5.8971538676367405,180.8317330232806
674,1,0.40162724952200274,0.5949040567205773,1773,1.7353348931334784,2.8863038147343296,9,41,1737,1.670021882326601,2.8227345151480527,8,38,7.480992162869525,4414.541100261844,7.460490305825338,4324.905747972263
675,0,2.0021603820292517,20.07016868535512,478,1.9320738791458936,3.01456699970172,9,39,427,1.7827336417292374,2.8376840889911983,8,34,6.171700597410915,238.74211291481663,6.059123195581797,213.26962806407258
676,4,1.5275958049602507,10.29162687788932,394,1.9435111601248953,2.95166298700528,9,36,344,1.7902413349816255,2.8203348720119448,8,32,5.978885764901122,257.92163000228464,5.84354441703136,225.19045868219777
677,0,1.5898798470769133,13.74388633455747,260,1.8348148039510928,2.8999427703845693,9,34,233,1.6753398284385064,2.7481228416702383,8,29,5.564520407322694,163.5343705236752,5.455321115357702,146.5519551231397
678,4,1.433240864489019,7.190803103420815,653,1.8792588180120755,3.2750688453679166,9,46,601,1.7399440462001161,3.1452801010781117,8,41,6.483107351457199,455.6107882346827,6.400257445308821,419.3293778392715
679,0,1.855414576749174,14.707950196655975,372,1.8684565521489929,2.9745018832445753,9,37,344,1.731743546602237,2.8506716157046315,8,33,5.921578419643816,200.49427478993508,5.84354441703136,185.40330787026255
680,4,1.0579555288050997,6.258486954450389,367,1.917855394651468,3.180751434787612,9,39,344,1.7961692694880265,3.075137876677723,8,35,5.908082938168931,346.895488522571,5.84354441703136,325.1554442827369
681,4,0.5667372291607655,4.236359358645636,138,1.9002203354184264,2.895278599754325,9,28,121,1.741526285968677,2.735505304593464,8,25,4.9344739331306915,243.49909075913865,4.804021044733257,213.50282595547662
682,4,1.0112520989420928,7.7421101634022635,552,1.9799540001898472,3.240652859669181,9,45,522,1.8704875265985463,3.1283116362590895,8,40,6.315358001522335,545.8579523122544,6.259581464064923,516.1917592518057
683,0,1.8398552928664444,18.60423772428442,432,1.852828285833854,3.0428892847394735,9,38,400,1.7158783327288833,2.921169420722879,8,34,6.07073772800249,234.8010746687343,5.993961427306569,217.40840247105027
684,4,1.8080346084333228,14.162126475052247,142,1.8607280922264933,2.821878247687914,9,31,112,1.705390553140163,2.603512940802687,8,26,4.962844630259907,78.53831964148308,4.727387818712341,61.94571690032468
685,2,0.4833137835865821,2.2506853917258165,583,1.4671925852344843,2.299442403856535,9,36,571,1.3956186796154204,2.2241034310693037,8,33,6.369900982828227,1206.255686882474,6.349138991379798,1181.4270964149102
686,0,2.0073910365600343,13.13735755599579,1164,1.8735982871012478,3.1535042244220217,9,45,1098,1.755335512623598,3.0352968280257073,8,40,7.060476365999801,579.857127385947,7.002155954403621,546.9786304723109
690,4,0.6178104327354422,4.462164584125167,283,1.937184055014664,3.1290566496730774,9,36,255,1.791708022887914,2.9800437206141788,8,32,5.648974238161206,458.0693122111549,5.545177444479562,412.7479668333728
691,0,1.3331125545631723,21.6967808458001,410,1.7988425958643512,3.027579940972787,9,38,379,1.6561500102726603,2.901276684984576,8,34,6.018593214496234,307.55092553632636,5.940171252720432,284.29707506894556
692,0,1.6186299760763756,20.60754600452892,141,1.9560543319709502,2.861038933428934,9,29,121,1.8035852706848576,2.6584890314594944,8,25,4.955827057601261,87.11070601929028,4.804021044733257,74.75457750591576
693,0,1.3057441995188395,21.1269911324981,295,1.9079787628246956,3.017486857498677,9,35,269,1.7653675688271067,2.879438640520033,8,31,5.69035945432406,225.9248021999302,5.598421958998375,206.0127857348516
694,2,0.6743043752179722,1.751306983741233,1029,1.8358798621101768,3.220585788961271,9,44,1005,1.7663716711065942,3.159947367445447,8,40,6.937314081223682,1526.0170893409534,6.913737350659685,1490.4248540210478
695,2,0.711170922411654,1.0067687197396948,778,1.8030458697452343,3.208297461331729,9,46,749,1.7075080488317873,3.1261950079922403,8,42,6.658011045870748,1093.970486534688,6.620073206530356,1053.1926663425209
696,4,1.3110578330709597,4.541214823096749,426,1.9218298522488535,3.0238306426313297,9,37,392,1.786069526995078,2.901133644022752,8,33,6.056784013228625,324.92845796295484,5.973809611869261,298.9952007546439
697,2,0.3225240296499895,2.167815746661557,692,1.7389663924512404,2.884367627649531,9,41,664,1.6357414696176034,2.7864522239907012,8,37,6.541029999189903,2145.5765660343955,6.499787040655854,2058.7613292584374
698,4,0.9243026124003857,9.243786680045199,519,1.91622316286958,3.0594424668661007,9,41,483,1.7882741856414668,2.94086010452845,8,37,6.253828811575473,561.5044175328823,6.182084906716632,522.5561342358037
700,2,0.6116801035546239,6.43353457321649,330,1.8828479657848312,3.0795449362607745,9,35,300,1.736033055279152,2.9544265388377227,8,31,5.802118375377063,539.4976852807353,5.707110264748875,490.45244116430473
702,2,1.4153615441582592,2.6735774637615686,952,1.9087230526723997,3.07706438831691,9,45,892,1.7860794809612548,2.9762590802678166,8,41,6.859614903654202,672.6196595698602,6.794586580876499,630.2276642188186
703,4,1.495924818129387,13.093405417950926,236,1.7731980630447834,2.8877316762625997,9,34,200,1.588402959932761,2.695484964428826,8,29,5.4680601411351315,157.7619390626272,5.303304908059076,133.69655852765015
704,4,1.3243274522952568,12.601160069753842,370,1.8549011602010685,3.0256157688011003,9,41,347,1.729537126213735,2.9076772389361123,8,37,5.916202062607435,279.38709520725774,5.8522024797744745,262.01978928896875
705,0,1.9282923525118476,8.897926230114821,456,1.8634861097623765,3.122961379579235,9,42,416,1.7168586330440545,3.0171911270303102,8,38,6.124683390894205,236.47866435087067,6.0330862217988015,215.7349218639522
706,4,2.0073910365553473,13.893547062463552,590,1.8151056482984924,3.1307366081013654,9,41,560,1.700572421541898,3.0389016044958215,8,37,6.3818160174060985,293.9138360468278,6.329720905522696,278.9690647224128
707,4,1.941353429513972,16.907170524858433,466,1.916625867115642,3.2148867462180926,9,44,431,1.78396036556887,3.0930615612444448,8,40,6.1463292576688975,240.03872397241213,6.068425588244111,222.0100644465872
708,2,1.274994664287666,3.574231952067037,1119,1.8760144449346232,3.0155230631995704,9,47,1064,1.7668490218457484,2.9107750554030436,8,43,7.02108396428914,877.6507316798699,6.970730078143525,834.5132962532452
709,0,1.2560083907391348,14.436873608917619,104,1.8291664188265537,2.8636867753772783,9,27,90,1.6571814110177365,2.6885594581797365,8,23,4.653960350157523,82.80199460992307,4.51085950651685,71.65557225858728
710,0,1.7027116198484962,19.696366545719744,275,1.9216213638611892,3.1025676478431308,9,35,249,1.7766670859911269,2.969245978033905,8,32,5.62040086571715,161.50709068660078,5.521460917862246,146.23732938532217
711,4,1.5986057809230472,11.281920556666496,737,1.7398059870958413,3.2930321996875427,9,44,704,1.629952341207031,3.206404830376991,8,39,6.6039438246004725,461.0267326660426,6.558197802812269,440.38374463621983
712,4,1.9194907262019405,14.211599941469473,652,1.8243259704622339,3.1262354915039814,9,42,598,1.6776653641173032,3.000540791878486,8,38,6.481577129276431,339.67343061359816,6.395261598115449,311.5409685689137
713,4,1.0151860676204354,8.426060508655222,319,1.9554695901602903,3.12114292010927,9,35,289,1.814297826253027,2.9972229731437805,8,31,5.768320995793772,314.2281106632266,5.66988092298052,284.67687768549365
714,4,1.9773330162823637,17.513786716528802,312,1.7890059947690404,2.963048399896473,9,33,286,1.638730921868596,2.84766191218265,8,30,5.746203190540153,157.7882923264992,5.659482215759621,144.6392679659576
715,4,1.0030861571332232,5.761604037917196,388,1.9736208909056963,3.023769113510715,9,39,360,1.847761143068172,2.9284409757749827,8,35,5.963579343618446,386.80625511659656,5.8888779583328805,358.8924016545741
716,4,1.1493149661747746,3.959583249591682,416,2.0486764483496813,3.1209212944140923,9,40,377,1.917293565283125,3.0103808765438638,8,36,6.0330862217988015,361.95474020890765,5.934894195619588,328.02148331432255
717,4,1.9874496987666292,11.197241132819787,265,1.900514498530585,2.9413930531182673,9,34,207,1.7603208842602895,2.7327469662230897,8,29,5.583496308781699,133.33670792496213,5.337538079701318,104.15357939798928
718,1,0.3237815173728082,0.076303303521187,404,1.8760021152519986,3.1055270124060317,9,36,362,1.7212446754539594,2.957560087479784,8,32,6.003887067106539,1247.7549777334161,5.8944028342648505,1118.037876087863
719,4,0.46031396413389347,9.30693488386695,353,1.8370032467355983,2.9527981799753644,9,38,314,1.674481604377262,2.772084880155928,8,33,5.869296913133774,766.8678934478759,5.752572638825633,682.1431120187905
720,0,1.9413534295097932,15.601226776755967,282,1.9825481735120458,2.968340156524107,9,37,250,1.837318277124007,2.835052140955143,8,33,5.645446897643238,145.25948532267367,5.5254529391317835,128.77613947045538
721,4,1.908884049871706,14.005527478707652,272,1.876891566710253,2.9157591221542476,9,32,227,1.7114529080203544,2.73809466112376,8,28,5.60947179518496,142.49163013242259,5.429345628954441,118.91764720610266
723,4,0.6958378429724661,5.262384645513583,331,1.9354325330770898,3.1255506668881696,9,38,301,1.7940302237142367,3.025414514846641,8,34,5.805134968916488,475.6855398752687,5.71042701737487,432.57204683521417
724,1,0.5334411266797434,0.9271986274568877,739,1.7075980286354002,3.022182285975374,9,42,706,1.5964205195176522,2.912137543086267,8,37,6.606650186198215,1385.3450044238261,6.561030665896573,1323.4825076092304
726,4,1.5386110842094305,8.272849807019371,511,1.8282750298357553,2.9704818784475906,9,39,482,1.707228883182521,2.8677777953952237,8,35,6.238324625039508,332.1177165849953,6.180016653652572,313.26954871617954
727,4,1.699290085555211,9.334828341222163,969,1.803640624866805,2.8689091672918905,9,40,923,1.6930082819701113,2.7921373520680866,8,36,6.877296071497429,570.2381295795046,6.828712071641684,543.1680016531299
728,1,0.38223294078333897,1.052864041829447,1296,1.7163605791597734,2.8794475681290117,9,44,1268,1.647738681052167,2.8115309018167185,8,40,7.167809184316444,3390.602592607557,7.1459844677143876,3317.3488328907274
729,3,1.3924215352220082,10.078974731441274,386,1.9335282122672668,3.459803305940188,9,43,313,1.7864338759253697,3.3231158420611924,8,38,5.958424693029782,277.2149024098913,5.749392985908253,224.7882498815958
730,0,1.9762093757344035,14.189694712522172,437,1.8836299476471023,3.1307659661906384,9,41,386,1.724590188464705,3.0241920012664134,8,37,6.082218910376446,221.13041531219386,5.958424693029782,195.32343320482113
731,2,0.6080396344709971,3.465945101467049,842,1.5731862663226288,2.8262311142493943,9,39,788,1.4264793116422512,2.663707160877087,8,34,6.736966958001855,1384.7781497542535,6.670766320845874,1295.9681496512492
733,3,0.9841771784967017,5.568483512795856,309,1.960082111888203,2.97401182890142,9,34,274,1.8120335814398256,2.8239285596160912,8,30,5.736572297479192,313.96785736485714,5.616771097666572,278.40515507433935
734,4,1.1683735018347041,9.011364024092018,624,1.8634817634519418,2.996560402139635,9,39,589,1.7453055939803104,2.890144080159995,8,35,6.437751649736401,534.0757891377449,6.380122536899765,504.1196150675188
735,4,1.6846500376904294,9.361040652094433,741,1.8394385606640182,2.9167841094211684,9,36,691,1.7075995348806143,2.808935994503175,8,32,6.60934924316738,439.8539657624522,6.539585955617669,410.1742109876579
736,0,1.7853663610661537,26.80937278034467,383,1.9230032372825587,2.9114384792177006,9,36,339,1.769708611555778,2.7292243886958887,8,32,5.950642552587727,214.52179695560457,5.8289456176102075,189.8769952165795
737,0,1.671987542971127,25.759831009912467,201,1.8393572856694498,2.9104663544310374,9,34,171,1.6667071199503198,2.7235280617973245,8,29,5.308267697401205,120.21620666074006,5.147494476813453,102.2734892486893
738,0,1.9869320063737919,16.182558872287515,278,1.9646883806026836,3.1630045102068616,9,40,232,1.816660666666514,2.982286656359237,8,35,5.631211781821365,139.91419892991607,5.4510384535657,116.7629286033832
739,4,1.8396496829231297,11.632613330094925,994,1.7262637943037482,2.805593054393718,9,37,945,1.609151724032062,2.7047718566874934,8,33,6.902742737158593,540.3202627255499,6.852242569051878,513.6847568165439
740,4,2.0073910366118706,24.763529904679935,888,1.9279921371461841,3.2207516410589383,9,45,806,1.7848890629587788,3.068386900261222,8,40,6.790097235513905,442.36523119022723,6.693323668269949,401.51618957130984
741,2,0.9249412092992769,1.6878709578941218,1378,1.7886572979319582,3.1205624191672716,9,44,1302,1.6671915417727952,3.0218974258993536,8,39,7.229113877793302,1489.8244192665547,7.172424577124845,1407.6570347496765
742,4,1.131781246011513,11.127461718660289,717,1.8500246839615182,2.9596647043675253,9,41,684,1.7436349208665194,2.8613627181420216,8,37,6.576469569048224,633.5146500498793,6.529418838262226,604.3570720141107
743,4,1.421248747148037,13.156048143111072,252,1.9935494592699354,3.0458839183557194,9,34,223,1.8493686896338983,2.8996030374200865,8,30,5.53338948872752,177.30886342427974,5.4116460518550396,156.90427199846977
745,2,0.20914276195658382,2.0843641018009094,417,1.7328761301940554,3.0851914142170638,9,39,406,1.6546025187189817,3.0166008277813083,8,36,6.035481432524756,1993.8533664701506,6.008813185442595,1941.257714117221
746,4,0.7073821753496099,4.350884086132065,288,1.996168890135774,3.12317572027658,9,40,266,1.869086369134456,2.9752508327840386,8,35,5.666426688112432,407.13494068133906,5.58724865840025,376.03435493484784
747,2,0.43850756929873297,0.9326393566803347,519,1.8636420611507738,3.0027434497832783,9,43,457,1.7009950894652137,2.807960614024142,8,38,6.253828811575473,1183.55995731155,6.126869184114185,1042.1712918909025
749,3,0.6633524714972839,9.377567195173809,347,1.8781264264975603,3.2644712708122134,9,42,327,1.7591002835094038,3.1567587571846483,8,37,5.8522024797744745,523.1004856539843,5.793013608384144,492.9506017546192
750,3,0.6515353096631057,9.445005889357613,124,1.8953705985118865,3.0177080086300982,9,33,105,1.7325830233443016,2.856470498116007,8,29,4.8283137373023015,190.31969282542434,4.663439094112067,161.15780440862545
751,2,1.6994657383831868,12.844244602007317,698,1.8671523094441842,2.8999207156212057,9,43,647,1.7322203061436288,2.7543143945862902,8,38,6.54965074223381,410.7173120559954,6.473890696352274,380.70788094588687
752,3,1.9521701000229559,12.375202426960975,575,1.9305922935636057,3.173126219095085,9,41,510,1.778847917647417,3.043294624428109,8,37,6.3561076606958915,294.5440051526445,6.236369590203704,261.24772630930204
753,4,0.8723357738574267,10.800131630874166,101,2.0062390372934242,2.913351434173846,9,27,89,1.8630391828009563,2.756089754805837,8,24,4.624972813284271,115.78110519689325,4.499809670330265,102.02493428241088
754,4,1.226546610821022,5.4107097246514915,766,1.9502184791477735,3.229542200592577,9,43,706,1.8179473716847823,3.102553763140431,8,38,6.642486801367256,624.5176442885096,6.561030665896573,575.5998131431955
755,2,0.7281733228656906,5.3043573554907795,349,1.9268248992322778,3.074699126447897,9,37,323,1.7954612983680942,2.956924385202792,8,33,5.857933154483459,479.28149664495743,5.780743515792329,443.5757117946168
756,0,1.4544183244905229,12.147620747130974,365,1.8244025638813526,3.1971937019530676,9,41,329,1.666729737219792,3.082163190373238,8,37,5.902633333401366,250.9594343345874,5.799092654460526,226.20727094816235
757,4,0.7112060109293937,9.355650484551667,85,1.918014003135566,2.946975343691591,9,27,60,1.8589733803312878,2.678943727643239,8,22,4.454347296253507,119.51530034022524,4.110873864173311,84.36374141662958
758,4,0.7908682876413737,6.236519622377775,405,1.8746049696722673,2.934245648224236,9,38,371,1.73166569704428,2.7850684437194766,8,34,6.0063531596017325,512.0953846914783,5.918893854273146,469.10466103836654
759,0,1.4442144398562689,17.67547541813886,235,1.8453625746301938,3.2017687813567814,9,38,209,1.6838085065235513,3.075005065054957,8,34,5.4638318050256105,162.71821795618362,5.3471075307174685,144.71535128869095
760,4,0.7460862866517624,5.797929537759766,359,1.8794881205213967,3.0657114746140417,9,41,335,1.7511358742974248,2.940704083580878,8,37,5.886104031450156,481.1775881997469,5.817111159963204,449.0097271501816
761,2,0.697173516088168,0.7134442041138729,278,1.874212566014593,2.9689463556631215,9,36,239,1.7083937943796945,2.7875418283195414,8,31,5.631211781821365,398.75295544766897,5.480638923341991,342.81279263306794
762,0,1.494872665712033,22.681987493788803,139,1.814352742329861,2.870836868612208,9,30,105,1.665383324592133,2.6471179218681122,8,26,4.941642422609304,92.9845084389124,4.663439094112067,70.24009630277556
763,2,0.8945087704274105,4.744531908416004,691,1.922075798665834,3.1561044166699688,9,43,650,1.803981921950464,3.0398871058947616,8,39,6.539585955617669,772.4910284220346,6.478509642208569,726.6558154476447
764,2,0.7903837861729168,6.836165148529945,243,1.9855773463593398,3.2097372726037636,9,38,217,1.8425327195410346,3.083355866182331,8,34,5.497168225293202,307.44557802307634,5.384495062789089,274.5501663827472
765,4,1.680368686492507,8.161112135255156,484,1.8430879048597884,2.8934547263994697,9,38,445,1.6998818221670131,2.78593860237682,8,35,6.184148890937483,288.03202766785085,6.100318952020064,264.822835355772
766,4,1.712154699426799,8.668606454968293,656,1.8838053741607916,3.066446576999172,9,42,583,1.7267779017981586,2.8978707405005206,8,37,6.48768401848461,383.1429486013255,6.369900982828227,340.5066143819707
767,0,1.8249591644903311,11.06557757938225,834,1.8499835017728419,3.0890021071368876,9,42,780,1.7216179215116199,2.981558167752178,8,38,6.727431724850855,456.9965269512849,6.660575149839686,427.40682376738874
768,0,1.908963531549704,9.59605454883699,382,1.9192584295412165,3.242418840971531,9,41,356,1.7926738701373999,3.10631517619033,8,36,5.948034989180646,200.10858965435077,5.877735781779639,186.48863329044207
769,4,1.9221416823118682,15.686241872338325,300,1.8466087860457845,2.9302160833907953,9,33,266,1.6840382307885582,2.7944501673237268,8,30,5.707110264748875,156.07590364471628,5.58724865840025,138.38730123164845
770,4,1.676525575503554,10.087933076725903,739,1.8985108713848728,3.0675934225728625,9,43,689,1.7707790368251353,2.9564533559763078,8,39,6.606650186198215,440.7925598021594,6.536691597591305,410.96897659497677
771,0,1.701382895284142,12.983061464581759,574,1.8378690067378516,3.1584978621952753,9,43,521,1.685602264015091,3.031296568913955,8,38,6.354370040797351,337.37261705815973,6.257667587882639,306.2214869116746
773,2,0.48889604222786315,7.013329749628116,524,1.7772336976806329,3.154073773786406,9,40,505,1.6823666581953358,3.0634195921513303,8,36,6.263398262591624,1071.8024993865172,6.226536669287466,1032.9394316606702
774,2,0.4396278469302043,3.381663187347728,413,1.8966131410068254,3.169206568951403,9,40,382,1.7623603329048785,3.024662745996688,8,35,6.025865973825314,939.4309366066345,5.948034989180646,868.9167500816814
775,2,0.5853266437932657,6.944051833964698,422,1.8232782451234741,2.909401790820351,9,37,402,1.7137302537682473,2.814093638583023,8,33,6.0473721790462776,720.9649594373294,5.998936561946683,686.7960040137593
776,4,1.1233762254874955,2.098205007315994,608,1.9508807999501399,3.2378788534002587,9,41,559,1.8171126086500478,3.116968535074681,8,36,6.411818267709897,541.22562522289,6.327936783729195,497.6071126638084
777,4,0.9080839276180941,2.4145266277533395,557,1.8825045093252655,3.2500534618404866,9,48,508,1.7375392579369398,3.1123394766770938,8,43,6.324358962381311,613.3794278916621,6.2324480165505225,559.4196577539755
778,3,1.6971523325244762,5.0348123714370185,1142,1.9003339554582726,3.068342256352663,9,46,1066,1.7737554277731509,2.972684306026171,8,42,7.04141166379481,672.8918660479349,6.9726062513017535,628.1109712846747
779,3,2.0073910365861583,21.129791796509547,122,1.765682254227734,2.6174210089984338,9,26,90,1.613434297529348,2.3555028339150463,8,21,4.812184355372417,60.77540338502139,4.51085950651685,44.834313972556764
780,1,1.9874680137946736,23.000716581349206,249,1.696082794736432,2.469649409784818,9,25,194,1.4992095500810874,2.211983053072476,8,20,5.521460917862246,125.28503516621844,5.272999558563747,97.61163382428263
781,1,1.9874680137910543,22.840353201930196,171,1.629220980100205,2.453271797280297,8,26,118,1.4638862418677216,2.2248062226343706,7,21,5.147494476813453,86.03912053599345,4.77912349311153,59.3720246973522
783,1,2.007391036600859,25.418104300100506,161,1.6786571723656674,2.443661898368222,8,22,123,1.481989038770601,2.1575289660834587,7,17,5.087596335232384,80.2036061058753,4.820281565605037,61.27356242871219
784,2,0.6378679416477793,1.4898959194213446,842,1.7106112964715443,3.1343878433518193,9,44,802,1.5952920465218243,3.030205526558596,8,39,6.736966958001855,1320.0224451238205,6.688354713946762,1257.3135403673443
787,4,1.522159457311255,4.431585120582159,736,1.9499659440157013,3.294099859525685,9,46,636,1.796686906123003,3.1340535877251274,8,41,6.602587892189336,483.52358648421216,6.456769655572163,417.8274470162485
788,4,0.5956914166870331,5.400208011595198,136,2.047956405153096,3.168572583794118,9,32,106,1.9505799251552998,2.962412960647166,8,27,4.919980925828125,228.306126612283,4.672828834461906,177.9444810360441
789,1,1.5845835737685299,9.096675205122784,322,1.9516798237199156,2.932147877008514,9,39,276,1.7984907563367574,2.6961455250446424,8,34,5.777652323222656,203.207962855632,5.6240175061873385,174.17825387625598
831,4,0.8954068548682989,3.0368225927588304,414,1.9588469675189197,3.0110308123094587,9,39,391,1.8468929777744276,2.8894808670540253,8,34,6.028278520230698,462.3596499726298,5.971261839790462,436.67300275192815
832,2,1.4677375793669825,3.3223352783963054,553,1.9301625244396927,3.1385912120505584,9,44,482,1.774701733227431,2.9503662280651133,8,39,6.317164686747284,376.77034898738657,6.180016653652572,328.3965790450639
850,3,0.3409419276134749,7.874242884239728,209,2.028162528294483,2.8514783317332024,9,29,185,1.8885255638959038,2.679546540174852,8,25,5.3471075307174685,613.0076211598792,5.225746673713202,542.6144015051563
851,3,0.4988847754663519,7.6569678724675345,201,2.011615725153219,3.1257284839440778,9,38,175,1.8681058837776936,2.9809699177966777,8,34,5.308267697401205,402.89864490674717,5.170483995038151,350.78240228199377
852,2,0.239221398816656,7.547133535972126,517,1.5472813829208751,2.8399141755349793,9,38,497,1.4392156887129555,2.7236479524608197,8,33,6.249975242259483,2161.1778986220165,6.210600077024653,2077.5733377468905
853,3,0.8353711036356228,7.823601424535889,224,1.9548492767141457,3.124009138036221,9,37,181,1.8140170718363389,2.99695738573137,8,32,5.41610040220442,268.14430020996474,5.204006687076795,216.67017115180184
854,4,0.7545784523123117,7.881585278356125,297,1.734400160674149,3.224725732179104,9,40,264,1.5587640729350067,3.062566663258363,8,35,5.697093486505405,393.5972450444092,5.579729825986222,349.86421781725267
855,2,0.6335176216094653,7.300181504592882,461,1.854218110876398,3.071016423897611,9,41,422,1.7089317488502787,2.9201983736380055,8,36,6.135564891081739,727.6829945610975,6.0473721790462776,666.1219603140632
856,4,0.9183991998953744,8.360979846883977,141,1.9758239367808474,3.040390049732688,9,33,109,1.8630871430765659,2.871559467815471,8,28,4.955827057601261,153.52800831714896,4.700480365792417,118.68477238701587
857,4,0.8032559909797805,7.948353288574936,131,1.806134719831479,2.8791808137897217,9,29,101,1.6447118080139091,2.6341877673844922,8,23,4.882801922586371,163.0862408386289,4.624972813284271,125.7382467534467
858,3,0.2293296839512064,7.531229995824056,110,1.9939749716688886,2.653448306155411,9,25,101,1.8632336637960907,2.4732144549641633,8,21,4.709530201312334,479.65879560277193,4.624972813284271,440.41398505345427
859,1,1.1035750354701388,8.395473542332201,215,1.8114657941093024,3.1335723107638276,9,39,162,1.6629262185923532,2.978511351709148,8,34,5.375278407684165,194.82136972082458,5.093750200806762,146.7956367198771
861,2,0.5330250540563308,7.680104165960251,354,1.6791256304997213,3.1247734587818403,9,37,319,1.5053683695549847,2.960157515357012,8,32,5.872117789475416,664.133885088615,5.768320995793772,598.4709303482152
