unit,cluster
E01002209,10
E01002211,3
E01002212,10
E01002214,10
E01002216,10
E01002217,3
E01002218,10
E01002219,0
E01002221,0
E01002225,10
E01002226,10
E01002227,3
E01002228,11
E01002232,0
E01002233,0
E01002235,3
E01002240,4
E01002242,1
E01002243,8
E01002244,9
E01002245,8
E01002246,4
E01002247,8
E01002248,0
E01002250,8
E01002251,4
E01002253,3
E01002254,3
E01002258,3
E01002259,3
E01002260,3
E01002261,2
E01002262,8
E01002263,9
E01002265,10
E01002266,4
E01002269,3
E01002272,3
E01002273,3
E01002274,10
E01002276,3
E01002277,8
E01002278,4
E01002279,5
E01002281,8
E01002282,2
E01002283,1
E01002285,9
E01002288,9
E01002291,6
E01002292,3
E01002294,3
E01002295,3
E01002296,3
E01002299,3
E01002300,3
E01002301,4
E01002302,8
E01002303,10
E01002304,9
E01002306,9
E01002307,8
E01002308,3
E01002310,2
E01002312,3
E01002313,3
E01002314,8
E01002315,8
E01002316,2
E01002319,0
E01002321,4
E01002322,9
E01002325,9
E01002326,4
E01002328,8
E01002329,9
E01002331,3
E01002335,8
E01002336,3
E01002337,2
E01002338,8
E01002341,3
E01002342,3
E01002344,10
E01002345,10
E01002346,3
E01002348,3
E01002349,3
E01002350,0
E01002352,3
E01002353,0
E01002356,0
E01002358,10
E01002360,3
E01002361,0
E01002362,3
E01002363,8
E01002365,2
E01002366,2
E01002367,1
E01002368,8
E01002370,4
E01002371,4
E01002372,8
E01002373,4
E01002374,2
E01002375,3
E01002377,3
E01002379,8
E01002380,3
E01002382,3
E01002384,3
E01002385,3
E01002386,3
E01002393,0
E01002396,0
E01002400,5
E01002401,0
E01002402,3
E01002403,3
E01002404,3
E01002405,5
E01002408,5
E01002409,2
E01002410,0
E01002411,5
E01002412,5
E01002413,8
E01002414,4
E01002417,3
E01002421,3
E01002422,10
E01002423,4
E01002424,9
E01002425,3
E01002426,4
E01002428,3
E01002429,3
E01002432,3
E01002433,3
E01002436,3
E01002437,3
E01002439,3
E01002441,3
E01002443,0
E01002444,0
E01002445,4
E01002446,0
E01002447,0
E01002448,4
E01002452,5
E01002453,3
E01002455,4
E01002456,5
E01002457,4
E01002458,3
E01002460,5
E01002461,3
E01002465,3
E01002468,3
E01002469,1
E01002470,3
E01002472,3
E01002474,3
E01002475,3
E01002478,3
E01002479,7
E01002481,3
E01002483,3
E01002485,3
E01002486,11
E01002487,3
E01002488,3
E01002489,0
E01002490,4
E01002492,3
E01002495,10
E01002496,3
E01002497,6
E01002499,3
E01002501,8
E01002503,0
E01002505,0
E01002506,0
E01002508,0
E01002509,8
E01002511,2
E01002512,3
E01002513,11
E01002514,0
E01002516,5
E01002519,4
E01002521,0
E01002523,8
E01002525,4
E01002526,0
E01002527,5
E01002529,0
E01002530,5
E01002535,8
E01002537,6
E01002538,3
