unit,cluster
E01000001,1
E01000005,1
E01000008,0
E01000009,1
E01000011,3
E01000013,2
E01000017,2
E01000019,0
E01000021,0
E01000024,1
E01000027,4
E01000029,4
E01000030,4
E01000031,0
E01000032,3
E01000034,4
E01000035,4
E01000036,0
E01000038,4
E01000040,0
E01000041,0
E01000042,0
E01000043,0
E01000045,0
E01000049,0
E01000050,1
E01000052,3
E01000057,0
E01000058,0
E01000060,1
E01000061,1
E01000062,4
E01000063,3
E01000064,4
E01000065,0
E01000067,1
E01000068,3
E01000070,1
E01000071,0
E01000072,0
E01000073,0
E01000074,0
E01000075,0
E01000077,0
E01000078,0
E01000079,0
E01000080,0
E01000082,1
E01000083,1
E01000084,2
E01000085,0
E01000086,2
E01000087,2
E01000088,2
E01000090,0
E01000091,1
E01000093,1
E01000094,1
E01000095,0
E01000096,0
E01000097,0
E01000098,3
E01000099,1
E01000101,1
E01000104,0
E01000105,0
E01000106,0
E01000110,3
E01000111,0
E01000112,1
E01000113,3
E01000114,1
E01000118,4
E01000120,4
E01000121,0
E01000123,0
E01000124,4
E01000126,3
E01000127,3
E01000128,3
E01000129,1
E01000130,3
E01000131,3
E01000133,4
E01000134,0
E01000135,3
E01000136,3
E01000138,3
E01000139,1
E01000140,1
E01000141,1
E01000143,0
E01000144,3
E01000146,1
E01000150,1
E01000151,1
E01000152,0
E01000154,1
E01000156,1
E01000160,4
E01000161,3
E01000162,3
E01000164,1
E01000170,0
E01000171,4
E01000172,4
E01000173,4
E01000174,4
E01000175,0
E01000176,0
E01000178,3
E01000180,3
E01000181,3
E01000182,1
E01000183,3
E01000184,3
E01000185,3
E01000186,3
E01000188,0
E01000191,3
E01000192,3
E01000193,1
E01000194,1
E01000196,1
E01000197,3
E01000198,0
E01000200,0
E01000201,3
E01000202,3
E01000203,3
E01000205,3
E01000206,0
E01000208,1
E01000210,3
E01000211,1
E01000213,0
E01000214,1
E01000215,3
E01000218,1
E01000219,3
E01000221,1
E01000222,3
E01000223,1
E01000224,4
E01000226,0
E01000227,0
E01000228,0
E01000229,3
E01000231,3
E01000232,3
E01000233,4
E01000234,0
E01000235,4
E01000236,1
E01000237,1
E01000239,1
E01000240,3
E01000242,4
E01000243,4
E01000244,4
E01000246,0
E01000248,3
E01000250,1
E01000251,4
E01000252,0
E01000253,0
E01000255,0
E01000256,3
E01000257,4
E01000258,3
E01000259,0
E01000260,3
E01000261,4
E01000263,3
E01000264,3
E01000265,2
E01000266,0
E01000268,1
E01000269,3
E01000271,3
E01000273,3
E01000274,2
E01000278,0
E01000279,0
E01000281,1
E01000282,0
E01000284,3
E01000285,4
E01000286,4
E01000288,3
E01000289,4
E01000290,0
E01000292,4
E01000296,1
E01000297,0
E01000298,1
E01000299,1
E01000301,0
E01000302,3
E01000305,1
E01000307,1
E01000309,3
E01000313,1
E01000314,1
E01000315,0
E01000316,1
E01000318,3
E01000321,3
E01000323,1
E01000324,3
E01000325,2
E01000326,2
E01000327,3
E01000329,0
E01000330,3
E01000331,3
E01000332,4
E01000333,4
E01000334,4
E01000335,4
E01000336,0
E01000338,4
E01000340,3
E01000343,3
E01000344,4
E01000345,2
E01000347,3
E01000349,3
E01000350,2
E01000352,3
E01000353,0
E01000354,2
E01000356,2
E01000358,0
E01000359,0
E01000360,1
E01000362,1
E01000363,0
E01000367,3
E01000369,3
E01000370,3
E01000374,0
E01000375,2
E01000383,0
E01000384,3
E01000385,0
E01000386,1
E01000389,3
E01000392,3
E01000394,3
E01000398,2
E01000399,3
E01000400,2
E01000402,4
E01000403,1
E01000404,4
E01000405,4
E01000406,4
E01000407,4
E01000408,4
E01000409,2
E01000412,4
E01000413,2
E01000414,1
E01000416,1
E01000417,4
E01000418,3
E01000420,4
E01000421,2
E01000422,1
E01000423,3
E01000426,3
E01000427,3
E01000428,3
E01000429,3
E01000430,3
E01000431,0
E01000433,3
E01000434,1
E01000436,4
E01000439,3
E01000441,3
E01000442,2
E01000443,0
E01000444,0
E01000445,0
E01000447,1
E01000448,3
E01000450,2
E01000451,2
E01000454,2
E01000455,0
E01000457,3
E01000459,3
E01000461,0
E01000462,2
E01000463,2
E01000465,4
E01000466,4
E01000467,1
E01000469,3
E01000470,1
E01000472,1
E01000473,1
E01000475,1
E01000476,4
E01000477,4
E01000478,4
E01000479,1
E01000480,0
E01000481,1
E01000483,1
E01000485,4
E01000487,4
E01000489,3
E01000491,0
E01000493,1
E01000494,1
E01000495,3
E01000497,3
E01000498,2
E01000499,4
E01000501,0
E01000502,0
E01000506,3
E01000507,4
E01000508,1
E01000510,1
E01000511,3
E01000512,4
E01000513,1
E01000515,1
E01000516,1
E01000518,1
E01000519,1
E01000520,0
E01000521,1
E01000523,1
E01000524,1
E01000525,3
E01000526,1
E01000528,3
E01000530,4
E01000531,3
E01000532,3
E01000533,1
E01000535,1
E01000541,4
E01000543,1
E01000544,3
E01000545,1
E01000547,3
E01000548,1
E01000550,1
E01000551,3
E01000552,3
E01000553,3
E01000554,3
E01000555,4
E01000556,1
E01000557,3
E01000563,3
E01000564,4
E01000565,1
E01000568,1
E01000571,4
E01000574,0
E01000575,4
E01000576,4
E01000577,4
E01000578,1
E01000580,3
E01000581,3
E01000583,1
E01000586,1
E01000587,0
E01000589,3
E01000590,0
E01000591,3
E01000592,3
E01000594,1
E01000595,0
E01000596,0
E01000599,1
E01000601,0
E01000602,2
E01000603,2
E01000604,0
E01000605,3
E01000606,0
E01000608,1
E01000609,0
E01000612,1
E01000615,0
E01000616,1
E01000620,1
E01000621,1
E01000622,0
E01000623,1
E01000625,1
E01000626,1
E01000627,1
E01000628,1
E01000633,1
E01000634,1
E01000636,1
E01000638,1
E01000640,1
E01000642,1
E01000643,1
E01000646,0
E01000648,0
E01000649,4
E01000650,0
E01000651,0
E01000653,0
E01000656,0
E01000657,0
E01000659,0
E01000661,3
E01000662,3
E01000663,3
E01000665,2
E01000666,0
E01000667,2
E01000668,1
E01000670,3
E01000671,3
E01000672,3
E01000673,0
E01000674,3
E01000676,1
E01000677,2
E01000678,3
E01000679,0
E01000682,2
E01000683,0
E01000684,0
E01000685,0
E01000686,2
E01000687,0
E01000690,0
E01000691,3
E01000692,3
E01000693,4
E01000694,0
E01000696,3
E01000697,4
E01000698,0
E01000699,2
E01000700,0
E01000702,3
E01000703,3
E01000704,0
E01000705,2
E01000706,4
E01000707,0
E01000708,2
E01000710,4
E01000712,2
E01000714,1
E01000715,0
E01000716,0
E01000717,0
E01000718,2
E01000719,0
E01000722,1
E01000727,3
E01000728,3
E01000730,3
E01000732,0
E01000735,4
E01000736,0
E01000737,0
E01000738,2
E01000741,1
E01000742,0
E01000743,1
E01000744,3
E01000745,3
E01000747,0
E01000751,2
E01000752,2
E01000753,0
E01000754,3
E01000755,3
E01000756,2
E01000757,3
E01000760,3
E01000761,0
E01000762,4
E01000763,3
E01000765,3
E01000766,0
E01000767,3
E01000769,0
E01000770,3
E01000771,2
E01000772,3
E01000773,0
E01000774,2
E01000775,2
E01000777,0
E01000778,4
E01000779,4
E01000780,2
E01000781,3
E01000782,3
E01000784,4
E01000785,0
E01000787,0
E01000788,3
E01000789,0
E01000790,1
E01000791,0
E01000794,0
E01000795,0
E01000797,3
E01000798,3
E01000799,1
E01000801,3
E01000802,2
E01000805,4
E01000806,1
E01000807,3
E01000809,4
E01000813,3
E01000819,2
E01000820,0
E01000824,3
E01000827,3
E01000828,4
E01000832,0
E01000834,0
E01000835,3
E01000838,3
E01000841,3
E01000843,0
E01000846,3
E01000847,3
E01000848,3
E01000849,1
E01000850,1
E01000855,1
E01000856,1
E01000858,1
E01000861,1
E01000862,0
E01000863,1
E01000867,1
E01000868,3
E01000869,1
E01000871,3
E01000872,1
E01000873,0
E01000874,3
E01000875,3
E01000876,1
E01000877,3
E01000879,0
E01000880,3
E01000881,3
E01000883,1
E01000884,3
E01000886,0
E01000887,3
E01000888,3
E01000890,3
E01000895,3
E01000896,3
E01000898,1
E01000899,3
E01000900,3
E01000902,0
E01000904,1
E01000905,3
E01000906,1
E01000908,0
E01000909,3
E01000912,1
E01000913,3
E01000914,1
E01000916,3
E01000917,3
E01000918,1
E01000919,1
E01000920,2
E01000921,3
E01000922,1
E01000924,3
E01000926,1
E01000927,1
E01000928,1
E01000929,1
E01000930,1
E01000931,1
E01000932,3
E01000933,1
E01000934,3
E01000935,3
E01000938,3
E01000939,1
E01000942,1
E01000946,1
E01000947,1
E01000948,3
E01000954,3
E01000956,1
E01000958,3
E01000959,3
E01000960,1
E01000963,1
E01000969,1
E01000972,1
E01000973,1
E01000974,1
E01000975,2
E01000976,2
E01000977,4
E01000978,3
E01000979,4
E01000980,0
E01000981,2
E01000982,4
E01000983,2
E01000984,2
E01000985,0
E01000992,2
E01000993,0
E01000994,0
E01000995,3
E01000997,3
E01000998,0
E01001000,1
E01001003,0
E01001004,0
E01001006,1
E01001008,3
E01001010,3
E01001011,1
E01001013,1
E01001015,3
E01001016,0
E01001018,3
E01001019,4
E01001020,3
E01001021,3
E01001023,1
E01001026,0
E01001027,0
E01001029,3
E01001032,0
E01001033,1
E01001034,0
E01001035,3
E01001036,3
E01001037,3
E01001038,3
E01001040,3
E01001041,1
E01001042,1
E01001044,3
E01001047,0
E01001049,3
E01001050,1
E01001051,3
E01001052,3
E01001053,3
E01001054,3
E01001055,3
E01001058,0
E01001059,0
E01001060,0
E01001061,3
E01001062,3
E01001063,3
E01001064,3
E01001065,3
E01001066,3
E01001068,4
E01001070,2
E01001071,4
E01001074,3
E01001075,4
E01001076,3
E01001078,3
E01001079,3
E01001080,3
E01001081,3
E01001083,3
E01001084,1
E01001085,1
E01001087,1
E01001089,3
E01001091,3
E01001092,0
E01001093,3
E01001094,0
E01001095,3
E01001097,1
E01001099,0
E01001102,0
E01001103,0
E01001104,0
E01001105,0
E01001106,0
E01001107,0
E01001108,0
E01001109,2
E01001110,1
E01001111,1
E01001112,2
E01001114,1
E01001115,0
E01001116,1
E01001118,1
