unit,cluster
E01000001,5
E01000005,5
E01000008,1
E01000009,5
E01000011,6
E01000013,8
E01000017,8
E01000019,1
E01000021,1
E01000024,5
E01000027,4
E01000029,8
E01000030,4
E01000031,1
E01000032,0
E01000034,4
E01000035,8
E01000036,1
E01000038,3
E01000040,1
E01000041,1
E01000042,1
E01000043,1
E01000045,1
E01000049,1
E01000050,0
E01000052,6
E01000057,1
E01000058,1
E01000060,5
E01000061,5
E01000062,4
E01000063,6
E01000064,4
E01000065,4
E01000067,5
E01000068,6
E01000070,5
E01000071,1
E01000072,1
E01000073,1
E01000074,1
E01000075,4
E01000077,1
E01000078,1
E01000079,1
E01000080,1
E01000082,5
E01000083,5
E01000084,4
E01000085,1
E01000086,8
E01000087,8
E01000088,4
E01000090,1
E01000091,5
E01000093,0
E01000094,5
E01000095,1
E01000096,1
E01000097,1
E01000098,0
E01000099,5
E01000101,5
E01000104,1
E01000105,1
E01000106,1
E01000110,6
E01000111,1
E01000112,5
E01000113,0
E01000114,5
E01000118,4
E01000120,4
E01000121,1
E01000123,1
E01000124,4
E01000126,6
E01000127,6
E01000128,6
E01000129,5
E01000130,0
E01000131,6
E01000133,8
E01000134,1
E01000135,6
E01000136,0
E01000138,0
E01000139,5
E01000140,5
E01000141,5
E01000143,1
E01000144,0
E01000146,5
E01000150,5
E01000151,5
E01000152,1
E01000154,5
E01000156,5
E01000160,4
E01000161,0
E01000162,0
E01000164,5
E01000170,1
E01000171,8
E01000172,4
E01000173,4
E01000174,4
E01000175,1
E01000176,1
E01000178,0
E01000180,6
E01000181,6
E01000182,5
E01000183,0
E01000184,0
E01000185,6
E01000186,6
E01000188,1
E01000191,7
E01000192,3
E01000193,5
E01000194,5
E01000196,5
E01000197,0
E01000198,1
E01000200,1
E01000201,6
E01000202,6
E01000203,0
E01000205,6
E01000206,4
E01000208,5
E01000210,0
E01000211,5
E01000213,1
E01000214,5
E01000215,0
E01000218,0
E01000219,6
E01000221,5
E01000222,0
E01000223,5
E01000224,4
E01000226,1
