unit,cluster
E01000001,1
E01000005,1
E01000008,2
E01000009,1
E01000011,0
E01000013,0
E01000017,0
E01000019,2
E01000021,2
E01000024,1
E01000027,2
E01000029,2
E01000030,2
E01000031,2
E01000032,0
E01000034,2
E01000035,2
E01000036,2
E01000038,2
E01000040,2
E01000041,2
E01000042,2
E01000043,2
E01000045,2
E01000049,2
E01000050,1
E01000052,0
E01000057,2
E01000058,2
E01000060,1
E01000061,1
E01000062,2
E01000063,0
E01000064,2
E01000065,2
E01000067,1
E01000068,0
E01000070,1
E01000071,2
E01000072,2
E01000073,2
E01000074,2
E01000075,2
E01000077,2
E01000078,2
E01000079,2
E01000080,2
E01000082,1
E01000083,1
E01000084,0
E01000085,2
E01000086,0
E01000087,0
E01000088,0
E01000090,2
E01000091,1
E01000093,1
E01000094,1
E01000095,2
E01000096,2
E01000097,2
E01000098,0
E01000099,1
E01000101,1
E01000104,2
E01000105,2
E01000106,2
E01000110,0
E01000111,2
E01000112,1
E01000113,0
E01000114,1
E01000118,2
E01000120,2
E01000121,2
E01000123,2
E01000124,2
E01000126,0
E01000127,0
E01000128,0
E01000129,1
E01000130,0
E01000131,0
E01000133,2
E01000134,2
E01000135,0
E01000136,0
E01000138,0
E01000139,1
E01000140,1
E01000141,1
E01000143,2
E01000144,0
E01000146,1
E01000150,1
E01000151,1
E01000152,2
E01000154,1
E01000156,1
E01000160,2
E01000161,0
E01000162,0
E01000164,1
E01000170,2
E01000171,2
E01000172,2
E01000173,2
E01000174,2
E01000175,2
E01000176,2
E01000178,0
E01000180,0
E01000181,0
E01000182,1
E01000183,0
E01000184,0
E01000185,0
E01000186,0
E01000188,2
E01000191,0
E01000192,0
E01000193,1
E01000194,1
E01000196,1
E01000197,0
E01000198,2
E01000200,2
E01000201,0
E01000202,0
E01000203,0
E01000205,0
E01000206,2
E01000208,1
E01000210,0
E01000211,1
E01000213,2
E01000214,1
E01000215,0
E01000218,1
E01000219,0
E01000221,1
E01000222,0
E01000223,1
E01000224,2
E01000226,2
E01000227,2
E01000228,2
E01000229,0
E01000231,0
E01000232,0
E01000233,2
E01000234,2
E01000235,2
E01000236,1
E01000237,1
E01000239,1
E01000240,0
E01000242,2
E01000243,2
E01000244,2
E01000246,2
E01000248,1
E01000250,1
E01000251,2
E01000252,2
E01000253,2
E01000255,2
E01000256,0
E01000257,2
E01000258,0
E01000259,2
E01000260,0
E01000261,2
E01000263,0
E01000264,0
E01000265,0
E01000266,2
E01000268,1
E01000269,0
E01000271,0
E01000273,0
E01000274,0
E01000278,2
E01000279,2
E01000281,1
E01000282,2
E01000284,0
E01000285,2
E01000286,2
E01000288,0
E01000289,2
E01000290,2
E01000292,2
E01000296,1
E01000297,2
E01000298,1
E01000299,1
E01000301,2
E01000302,0
E01000305,1
E01000307,1
E01000309,0
E01000313,1
E01000314,1
E01000315,2
E01000316,1
E01000318,0
E01000321,0
E01000323,1
E01000324,0
E01000325,0
E01000326,0
E01000327,0
E01000329,2
E01000330,0
E01000331,0
E01000332,2
E01000333,2
E01000334,2
E01000335,2
E01000336,2
E01000338,2
E01000340,0
E01000343,0
E01000344,2
E01000345,0
E01000347,0
E01000349,0
E01000350,0
E01000352,0
E01000353,2
E01000354,0
E01000356,0
E01000358,2
E01000359,2
E01000360,1
E01000362,1
E01000363,2
E01000367,0
E01000369,0
E01000370,0
E01000374,2
E01000375,0
E01000383,2
E01000384,0
E01000385,2
E01000386,1
E01000389,0
E01000392,1
E01000394,0
E01000398,0
E01000399,0
E01000400,0
E01000402,2
E01000403,1
E01000404,2
E01000405,2
E01000406,2
E01000407,2
E01000408,2
E01000409,0
E01000412,2
E01000413,0
E01000414,1
E01000416,1
E01000417,2
E01000418,0
E01000420,2
E01000421,0
E01000422,1
E01000423,0
E01000426,0
E01000427,0
E01000428,0
E01000429,0
E01000430,0
E01000431,2
E01000433,0
E01000434,1
E01000436,2
E01000439,0
E01000441,0
E01000442,0
E01000443,2
E01000444,2
E01000445,2
E01000447,1
E01000448,0
E01000450,0
E01000451,0
E01000454,0
E01000455,2
E01000457,0
E01000459,0
E01000461,2
E01000462,0
E01000463,0
E01000465,2
E01000466,2
E01000467,1
E01000469,0
E01000470,1
E01000472,1
E01000473,1
E01000475,1
E01000476,2
E01000477,2
E01000478,2
E01000479,1
E01000480,2
E01000481,1
E01000483,1
E01000485,2
E01000487,2
E01000489,0
E01000491,2
E01000493,1
E01000494,1
E01000495,0
E01000497,1
E01000498,0
E01000499,2
E01000501,2
E01000502,2
E01000506,0
E01000507,2
E01000508,1
E01000510,1
E01000511,0
E01000512,2
E01000513,1
E01000515,1
E01000516,1
E01000518,1
E01000519,1
E01000520,2
E01000521,1
E01000523,1
E01000524,1
E01000525,0
E01000526,1
E01000528,0
E01000530,2
E01000531,0
E01000532,0
E01000533,1
E01000535,1
E01000541,2
E01000543,1
E01000544,0
E01000545,1
E01000547,0
E01000548,1
E01000550,1
E01000551,0
E01000552,0
E01000553,0
E01000554,0
E01000555,2
E01000556,1
E01000557,1
E01000563,0
E01000564,2
E01000565,1
E01000568,1
E01000571,2
E01000574,2
E01000575,2
E01000576,2
E01000577,2
E01000578,1
E01000580,0
E01000581,1
E01000583,1
E01000586,1
E01000587,2
E01000589,0
E01000590,2
E01000591,1
E01000592,0
E01000594,1
E01000595,2
E01000596,2
E01000599,1
E01000601,2
E01000602,0
E01000603,0
E01000604,2
E01000605,0
E01000606,2
E01000608,1
E01000609,2
E01000612,1
E01000615,2
E01000616,1
E01000620,1
E01000621,1
E01000622,2
E01000623,1
E01000625,1
E01000626,1
E01000627,1
E01000628,1
E01000633,1
E01000634,1
E01000636,1
E01000638,1
E01000640,1
E01000642,1
E01000643,1
E01000646,2
E01000648,2
E01000649,2
E01000650,2
E01000651,2
E01000653,2
E01000656,2
E01000657,2
E01000659,2
E01000661,0
E01000662,0
E01000663,0
E01000665,0
E01000666,2
E01000667,0
E01000668,1
E01000670,0
E01000671,0
E01000672,0
E01000673,2
E01000674,0
E01000676,1
E01000677,0
E01000678,0
E01000679,2
E01000682,0
E01000683,2
E01000684,2
E01000685,2
E01000686,0
E01000687,2
E01000690,2
E01000691,0
E01000692,0
E01000693,2
E01000694,2
E01000696,0
E01000697,2
E01000698,2
E01000699,0
E01000700,2
E01000702,0
E01000703,0
E01000704,2
E01000705,0
E01000706,2
E01000707,2
E01000708,0
E01000710,2
E01000712,0
E01000714,1
E01000715,2
E01000716,2
E01000717,2
E01000718,0
E01000719,2
E01000722,1
E01000727,0
E01000728,0
E01000730,0
E01000732,2
E01000735,2
E01000736,2
E01000737,2
E01000738,0
E01000741,1
E01000742,2
E01000743,1
E01000744,0
E01000745,0
E01000747,2
E01000751,0
E01000752,0
E01000753,2
E01000754,0
E01000755,0
E01000756,0
E01000757,0
E01000760,0
E01000761,2
E01000762,0
E01000763,0
E01000765,0
E01000766,2
E01000767,0
E01000769,2
E01000770,0
E01000771,0
E01000772,0
E01000773,2
E01000774,0
E01000775,0
E01000777,2
E01000778,2
E01000779,2
E01000780,0
E01000781,0
E01000782,0
E01000784,2
E01000785,2
E01000787,2
E01000788,0
E01000789,2
E01000790,1
E01000791,2
E01000794,2
E01000795,2
E01000797,0
E01000798,0
E01000799,1
E01000801,0
E01000802,0
E01000805,2
E01000806,1
E01000807,0
E01000809,2
E01000813,0
E01000819,0
E01000820,2
E01000824,0
E01000827,0
E01000828,2
E01000832,2
E01000834,2
E01000835,0
E01000838,0
E01000841,0
E01000843,2
E01000846,0
E01000847,0
E01000848,0
E01000849,1
E01000850,1
E01000855,1
E01000856,1
E01000858,1
E01000861,1
E01000862,2
E01000863,1
E01000867,1
E01000868,0
E01000869,1
E01000871,0
E01000872,1
E01000873,2
E01000874,0
E01000875,1
E01000876,1
E01000877,0
E01000879,2
E01000880,0
E01000881,0
E01000883,1
E01000884,0
E01000886,2
E01000887,0
E01000888,0
E01000890,0
E01000895,1
E01000896,0
E01000898,1
E01000899,0
E01000900,0
E01000902,2
E01000904,1
E01000905,0
E01000906,1
E01000908,2
E01000909,0
E01000912,1
E01000913,0
E01000914,1
E01000916,0
E01000917,0
E01000918,1
E01000919,1
E01000920,0
E01000921,0
E01000922,1
E01000924,0
E01000926,1
E01000927,1
E01000928,1
E01000929,1
E01000930,1
E01000931,1
E01000932,0
E01000933,1
E01000934,0
E01000935,0
E01000938,0
E01000939,1
E01000942,1
E01000946,1
E01000947,1
E01000948,0
E01000954,0
E01000956,1
E01000958,0
E01000959,0
E01000960,1
E01000963,1
E01000969,1
E01000972,1
E01000973,1
E01000974,1
E01000975,0
E01000976,0
E01000977,2
E01000978,0
E01000979,2
E01000980,2
E01000981,0
E01000982,2
E01000983,0
E01000984,0
E01000985,2
E01000992,0
E01000993,2
E01000994,2
E01000995,0
E01000997,0
E01000998,2
E01001000,1
E01001003,2
E01001004,2
E01001006,1
E01001008,0
E01001010,0
E01001011,1
E01001013,1
E01001015,0
E01001016,2
E01001018,0
E01001019,2
E01001020,0
E01001021,0
E01001023,1
E01001026,2
E01001027,2
E01001029,0
E01001032,2
E01001033,1
E01001034,2
E01001035,0
E01001036,0
E01001037,0
E01001038,0
E01001040,0
E01001041,1
E01001042,1
E01001044,0
E01001047,2
E01001049,0
E01001050,1
E01001051,0
E01001052,0
E01001053,1
E01001054,0
E01001055,0
E01001058,2
E01001059,2
E01001060,2
E01001061,0
E01001062,0
E01001063,0
E01001064,0
E01001065,0
E01001066,0
E01001068,2
E01001070,0
E01001071,2
E01001074,0
E01001075,2
E01001076,0
E01001078,0
E01001079,0
E01001080,0
E01001081,0
E01001083,0
E01001084,1
E01001085,1
E01001087,1
E01001089,0
E01001091,0
E01001092,2
E01001093,0
E01001094,2
E01001095,1
E01001097,1
E01001099,2
E01001102,2
E01001103,2
E01001104,2
E01001105,2
E01001106,2
E01001107,2
E01001108,2
E01001109,0
E01001110,1
E01001111,1
E01001112,0
E01001114,1
E01001115,2
E01001116,1
E01001118,1
