unit,cluster,max_posterior,normalized_entropy
E01000001,1,0.9999999998818794,1.175657962232989e-09
E01000002,0,1.0,3.07903414040369e-87
E01000005,1,0.9999999999039346,9.659646490160576e-10
E01000007,9,1.0,2.376888409761627e-16
E01000008,9,0.6258037581586798,0.27572149910353283
E01000009,1,0.9999999221099104,5.641581856785765e-07
E01000011,0,1.0,1.0255267554037388e-20
E01000013,1,0.9995559566401019,0.0016151643412868233
E01000017,3,0.9999999998610178,1.3734665188118992e-09
E01000019,9,0.9878542934018227,0.027375541351281448
E01000020,9,1.0,2.881274569019059e-17
E01000021,9,0.9999390687740872,0.0002720596819705679
E01000024,2,0.9990421909703152,0.003175702747591833
E01000027,3,0.9996096065421292,0.0014411829192670302
E01000029,3,1.0,8.002701253270508e-14
E01000030,3,0.9999965321120945,1.9628079131244366e-05
E01000031,3,0.9998985387435089,0.0004314313590455202
E01000032,1,0.9815850060053621,0.04207955722536594
E01000034,9,0.987344017698477,0.028307097540560933
E01000035,3,0.9814855376236511,0.043579262862339777
E01000036,7,0.9999999467181638,3.956284967881056e-07
E01000038,9,0.999999127872382,5.52956524191363e-06
E01000040,9,0.5069842273127488,0.28902645600740395
E01000041,9,0.9973093955280722,0.0077609523093389345
E01000042,9,0.9999655740752973,0.00016191094559504007
E01000043,9,1.0,1.0719780494999975e-13
E01000045,3,0.9560331478362862,0.07522898441628838
E01000049,9,0.9999999999998295,1.899444788962126e-12
E01000050,3,0.9937119313650837,0.016014848462624083
E01000052,3,0.9999775456466318,0.00011038487930731922
E01000057,9,0.9989062721997661,0.0035670308911389097
E01000058,9,0.9981509289296506,0.005623139931414696
E01000060,1,0.9993705446281045,0.002198295716968745
E01000061,3,0.9970230589836105,0.009326499761446111
E01000062,9,0.9989656376463208,0.0033963131029353566
E01000063,3,0.9999992692365082,4.6499303613003745e-06
E01000064,9,0.9533759511150321,0.0785907706421286
E01000065,3,0.9999615831124578,0.0001789073799786088
E01000067,2,0.9996510948191134,0.0014126048691046457
E01000068,2,0.9999999999997158,3.7882815155277486e-12
E01000070,2,0.9970176448514616,0.008479514450501586
E01000071,9,0.9999999999986358,1.6686146501438694e-11
E01000072,9,0.9967760480101409,0.009055873900213082
E01000073,9,0.999999999423892,5.351608644913051e-09
E01000074,9,0.9999999114378436,6.369266449116352e-07
E01000075,1,0.9999999999743068,2.757479924132241e-10
E01000077,3,0.7310439963162025,0.24280363586597903
E01000078,3,0.4825353724729078,0.39569423543952015
E01000079,5,0.9916128862438541,0.020205689541808954
E01000080,9,0.9999999999926104,8.197761685497191e-11
E01000082,2,0.9999999294146302,5.141490195844416e-07
E01000083,2,0.8248284877057204,0.23340233576319866
E01000084,10,0.9999999999998863,1.729416039732753e-12
E01000085,9,0.9999999988074819,1.0721521153550236e-08
E01000086,3,0.9999999907659571,7.788994113230738e-08
E01000087,1,0.9751235081356607,0.04856511849978085
E01000088,3,1.0,2.505552375676738e-16
E01000090,3,0.9999995303425601,3.0498240894434235e-06
E01000091,2,0.9997946900321767,0.0008129156974500427
E01000093,3,0.538168909430575,0.2880670968392348
E01000094,2,0.9995334338065966,0.0016869260480334113
E01000095,1,0.9999999934982498,5.457544273071803e-08
E01000096,9,0.9999997821851945,1.4843448938491863e-06
E01000097,10,0.9998837217411262,0.00048780384062053805
E01000098,3,0.99999938723916,4.13276986266997e-06
E01000099,2,0.999692501902349,0.0011729590547627945
E01000101,2,0.9999999955077783,3.937352506851645e-08
E01000103,9,1.0,1.722067199265207e-19
E01000104,3,0.9509200005443508,0.08180681658733609
E01000105,9,0.9997686721045721,0.0009689459086952093
E01000106,9,0.9998495296124071,0.0006150649843500517
E01000108,9,1.0,2.038343261062049e-15
E01000110,3,0.9999864759552007,6.88796899138526e-05
E01000111,3,0.8353301923885356,0.18657433095213588
E01000112,1,0.7863079670566171,0.21653207086241263
E01000113,1,0.9998378288710025,0.0006973112002776103
E01000114,3,0.9999999993769393,6.024017067457803e-09
E01000117,9,0.9999999999990337,1.151810138857619e-11
E01000118,3,0.8331480061222776,0.18999061259614877
E01000120,9,0.9999647122873143,0.00016558606965695307
E01000121,9,0.9999999986812895,1.1794352521847596e-08
E01000123,9,0.9999972738381401,1.570354560382641e-05
E01000124,9,0.9999718387468833,0.00013539467754305985
