unit,cluster,max_posterior,normalized_entropy
E01002615,0,1.0,2.900505932756729e-33
E01002616,1,0.9999993054423865,1.5210878528297516e-05
E01002617,1,1.0,1.2687566633358838e-62
E01002618,1,1.0,8.566404153030734e-50
E01002619,0,1.0,4.114656225158065e-47
E01002620,0,1.0,2.097546470031121e-15
E01002621,1,0.999999999672923,1.0777559805411729e-08
E01002622,0,1.0,1.3727021818950372e-38
E01002623,0,0.9999916900348707,0.00015223370131152986
E01002624,0,1.0,5.814875558980127e-21
E01002626,1,0.9996448823814593,0.004581675769379745
E01002628,0,0.9999999999996589,1.4267074497275134e-11
E01002629,0,0.9999978614556669,4.3364616864344646e-05
E01002630,1,1.0,3.5393422982243245e-25
E01002631,0,0.9999999998042313,6.596328519794034e-09
E01002633,0,1.0,6.615696724637473e-146
E01002634,0,1.0,1.064833948077265e-112
E01002635,1,1.0,1.8556178292009202e-38
E01002636,0,1.0,3.906664040143231e-67
E01002637,0,0.9999997124749442,6.662675582234705e-06
E01002638,0,1.0,1.0443084934724515e-16
E01002640,0,1.0,8.61908864362557e-170
E01002641,0,1.0,1.9058221748396833e-39
E01002643,0,0.9999999906028165,2.641341925891307e-07
E01002646,1,1.0,3.3097784391838275e-23
E01002649,0,1.0,1.108109991412269e-20
E01002650,0,1.0,1.3411388017001254e-66
E01002652,0,0.9990470335010728,0.01093747695124256
E01002653,1,0.9999999999909619,3.4448494493425914e-10
E01002654,1,0.9999999999775468,8.259021472586889e-10
E01002655,1,1.0,1.2572564985698724e-22
E01002657,0,0.999987631543526,0.0002194864373321739
E01002659,1,0.9999999920569849,2.2518762627415355e-07
E01002662,0,1.0,5.298460798808539e-19
E01002663,0,1.0,1.597139870830664e-47
E01002665,0,0.999999998850285,3.58010516173234e-08
E01002666,0,1.0,-0.0
E01002667,1,0.999327996966837,0.008051573980447469
E01002668,1,0.9999928953469063,0.0001317593033502824
E01002669,1,1.0,2.497100520964236e-27
E01002670,0,0.8861019297206189,0.5115628936400116
E01002671,1,1.0,1.8723549292520272e-13
E01002672,1,0.9999976657963956,4.703731069635574e-05
E01002674,1,1.0,1.1359454432932442e-36
E01002675,1,0.9999999976736262,7.007432030865575e-08
E01002676,1,0.9999996475567111,8.063480122023086e-06
E01002677,0,0.9999999999030251,3.365620667647226e-09
E01002678,1,0.9977002535435114,0.023469704439280654
E01002679,1,0.9999947056698804,0.0001004324451540963
E01002680,1,0.9999999999590727,1.4715267169310893e-09
E01002681,1,0.9999819321879205,0.0003107465054208003
E01002682,0,0.9999999738028581,6.975960200321998e-07
E01002686,0,0.9999999981831706,5.5375069757030816e-08
E01002687,1,1.0,1.3922378415514028e-20
E01002691,0,0.9997841989053873,0.0029393295038938746
E01002692,0,0.9999860952237712,0.00024440070549095
E01002693,0,0.9998947988557153,0.001541952226962694
E01002694,1,1.0,9.711522388184757e-20
E01002695,0,1.0,1.46450982447741e-16
E01002696,0,0.9999999999924398,2.8955145223344767e-10
E01002697,0,0.9999998633596285,3.3129562530562196e-06
E01002698,1,1.0,8.480325919254271e-17
