unit,cluster,max_posterior,normalized_entropy
E01000001,0,0.9999999988912691,1.731704447766849e-08
E01000002,3,1.0,6.237988692451425e-129
E01000005,0,1.0,2.639630995282999e-16
E01000007,2,1.0,9.731599273993338e-15
E01000008,2,0.999998682474897,1.381848808841733e-05
E01000009,0,1.0,2.5173339359784502e-18
E01000011,2,0.9999999999959073,8.085142352670677e-11
E01000013,0,0.9999999999999432,7.834151532052502e-13
E01000017,1,0.9999996906380398,3.5680105928745127e-06
E01000019,2,0.9993686324538061,0.0038107677599102485
E01000020,2,1.0,1.7416237742848394e-15
E01000021,2,0.995802642861036,0.019593192705523947
E01000024,1,0.8398135670008813,0.3173776875372202
E01000027,1,0.999944460949127,0.00043261568842553887
E01000029,1,0.9999999999998863,2.0048423015344813e-12
E01000030,1,0.7173168032149487,0.4295405717109909
E01000031,1,0.9999999978666665,3.2263337359973757e-08
E01000032,1,0.6508753452613112,0.4666422224470181
E01000034,2,0.9949554435452287,0.02287733312307517
E01000035,0,0.9996559782415467,0.0023069061833456213
E01000036,0,0.9999999999982947,3.490569662494213e-11
E01000038,2,0.9999836745956457,0.0001415837509044822
E01000040,2,0.7088211535989017,0.4351308351469587
E01000041,2,0.9953105690162221,0.021514355389091116
E01000042,2,0.9999493679267452,0.0003988842383023611
E01000043,2,0.9999999999996589,6.848611378821865e-12
E01000045,1,0.7166394471767126,0.431001594701116
E01000049,2,0.9999999999999432,1.7118181288863203e-12
E01000050,0,0.999351193494457,0.003955436177092387
E01000052,1,0.9999999999726583,5.032740942306177e-10
E01000057,2,0.9996315174069477,0.0023672326162320354
E01000058,2,0.9998567829855397,0.0010177073523398943
E01000060,0,0.9999998994416097,1.2413007182592452e-06
E01000061,0,0.9945573450706732,0.02438375272508027
E01000062,2,0.9999999974066895,3.885462177412767e-08
E01000063,3,0.999999999992383,1.4638759462306766e-10
E01000064,2,0.9749231254448102,0.0845335348727868
E01000065,2,0.8341068110420364,0.32411167562732734
E01000067,1,0.9999958271874426,4.029540928851113e-05
E01000068,3,0.999259063284242,0.00438653892340179
E01000070,0,0.9999976158208028,2.3985766671277873e-05
E01000071,2,0.9999999999834586,3.0860881437588786e-10
E01000072,2,0.9989675030015496,0.005865407241196368
E01000073,2,0.999999987069998,1.7874068009835816e-07
E01000074,2,0.9999881869184432,0.000105206959638924
E01000075,0,0.999999999947363,9.513447675445235e-10
E01000077,2,0.9996939281356874,0.0020072676736088723
E01000078,0,0.9247414755388162,0.23012701168767732
E01000079,2,0.9999999999910187,1.7120583255540416e-10
E01000080,2,0.9999999999997158,6.526193863729115e-12
E01000082,1,0.9842510903700421,0.05842750297348591
E01000083,0,0.9999586647832882,0.0003307837127963995
E01000084,3,0.9995611157953916,0.002764147677044562
E01000085,2,0.9999998952606629,1.2898331086435658e-06
E01000086,1,0.9986631543250596,0.007345126726139078
E01000087,0,0.999999952586337,6.298822613991829e-07
E01000088,1,1.0,2.1553041914794353e-13
E01000090,1,0.9999963725153261,3.57747147385019e-05
E01000091,1,0.9997727000812943,0.001539462175609325
E01000093,1,0.9998399725894374,0.0011243504317023823
E01000094,0,0.9770499414143098,0.07992230838802745
E01000095,0,0.9999999999999432,9.636043712971522e-13
E01000096,2,0.9999970309401954,2.9400009294139144e-05
E01000097,1,0.999998257816611,1.7958324123309223e-05
E01000098,1,0.9996661091449299,0.0022703433462372812
E01000099,1,0.9952548913574074,0.0217293089212293
E01000101,0,0.9999903146239795,8.86567408532521e-05
E01000103,2,1.0,4.069589398162821e-19
E01000104,1,0.8186280890756772,0.3458284058018938
E01000105,2,0.9988352239651856,0.006558720973335535
E01000106,2,0.9998751069317867,0.000899831071499624
E01000108,2,1.0,3.651145448949048e-14
E01000110,1,0.9999891351950131,9.741745641250766e-05
E01000111,2,0.7431768246365007,0.4109573294921109
E01000112,0,0.9999173276647811,0.0006202438729458911
E01000113,0,1.0,4.031753629877555e-14
E01000114,0,0.9999994579623935,6.034675806620165e-06
E01000117,2,1.0,5.1715740615676646e-18
E01000118,1,0.8909940313171012,0.25200275337503253
E01000120,2,0.9995430883218877,0.0028644164283787967
E01000121,2,0.9999999999999432,1.22092743410764e-12
E01000123,2,0.9999191699077076,0.0006077365974724254
E01000124,2,0.9999988161414608,1.2507935079213191e-05
E01000126,1,0.9999566648382926,0.0003453112878559562
E01000127,3,0.9764441053376125,0.08050072831100913
E01000128,2,0.9999999999180318,1.4333685836875899e-09
E01000129,0,0.9999999999095621,1.5737609652732134e-09
E01000130,1,0.9991551061192417,0.004921952165614698
E01000131,1,0.9997466687025841,0.0016959664233664549
E01000133,1,0.8968962087760218,0.23937909305865598
E01000134,2,0.9999999976341769,3.5603783547527893e-08
E01000135,1,0.9998724305933356,0.0009171623549278025
E01000136,1,0.999998102955013,2.0084616442951432e-05
E01000138,1,0.9999999732734185,3.565039788826169e-07
E01000139,0,0.9998738555001426,0.0009079401229963775
E01000140,0,0.9999802449388443,0.0001686104246019738
E01000141,0,0.9999958342979562,4.0232073840632824e-05
E01000143,1,0.5899063080171262,0.48859378191624836
E01000144,0,0.6661018410923568,0.45943011685080387
E01000146,0,0.9999999975605647,3.665651716003e-08
E01000150,0,0.9999992733534466,7.995449772056549e-06
E01000151,1,0.9809888846395105,0.06792582826768885
E01000152,2,1.0,2.8315223530931894e-15
E01000154,1,0.9212149965659077,0.19894176950828052
E01000156,0,0.9975099493534407,0.012562936260836108
E01000159,2,1.0,6.852476826776574e-21
E01000160,2,0.9970942043535341,0.014337717538854577
E01000161,0,0.9983689006178688,0.008727570645697819
E01000162,0,0.9998257207799922,0.0012137908561912932
E01000164,0,0.9999890207261801,9.836083222351428e-05
E01000167,2,1.0,3.4783050110790904e-19
E01000170,2,0.999196438248693,0.0047102454403435195
E01000171,0,0.9999796964368729,0.00017797295532112804
E01000172,2,0.9999999999982379,3.554587494544836e-11
E01000173,2,0.9999999998075282,3.2450632085232837e-09
E01000174,1,0.7092245378335055,0.5118235025423508
E01000175,2,1.0,3.594936121999387e-14
E01000176,1,0.9997204952049763,0.0019009904650251347
E01000178,1,0.9999805968580866,0.0001658585577754153
E01000180,3,1.0,5.650839133975795e-70
E01000181,1,0.9999811913631781,0.0001685238426990565
E01000182,0,0.9999998401568874,1.919678810569702e-06
E01000183,1,0.999999999722263,4.6153928342746685e-09
E01000184,1,0.5973486994134541,0.4862402223941507
E01000185,1,0.989044233824693,0.043532350518956375
E01000186,1,0.9999999700918356,3.953495821472131e-07
E01000187,2,1.0,1.578135557323542e-14
E01000188,2,0.9999984220652266,1.634442588518624e-05
E01000189,2,0.9999999999998863,2.3663835119117323e-12
E01000191,2,0.9948726113835414,0.023192852231778287
E01000192,2,0.999955000824171,0.00035734757179479347
E01000193,0,0.9999999998054818,3.3170648287337556e-09
E01000194,0,0.9999976237385606,2.3912152915892697e-05
E01000196,0,0.9999255033324955,0.0005645024421395902
E01000197,3,0.7013158543640946,0.43983822813630785
E01000198,2,0.9999999734172892,3.536515736863143e-07
E01000199,2,1.0,1.7142623691194464e-17
E01000200,2,0.9999998935837823,1.3092641809670639e-06
E01000201,1,0.9999616045344417,0.0003093258314366515
E01000202,1,0.9999999902403829,1.3777861760806295e-07
E01000203,0,0.9999616519672608,0.0003089539034688427
E01000205,1,0.999992996381619,6.513483052414032e-05
E01000206,2,1.0,2.919196703955907e-30
E01000207,2,1.0,1.701652143290665e-23
E01000208,0,0.9999999974901925,3.7758549095914404e-08
E01000209,2,1.0,3.2742959453781545e-22
E01000210,1,0.9988255540869208,0.006850109283729552
E01000211,0,0.9998883952746893,0.0008131523382037836
E01000213,2,1.0,2.5133991387566563e-29
E01000214,0,0.9999999998372573,2.7632671140853853e-09
E01000215,1,0.9991574341721798,0.004967983612504737
E01000218,1,0.9995416512767474,0.0028723873406798326
E01000219,1,0.999999997096154,4.3279098735206795e-08
E01000221,0,0.9925761768718664,0.03159221792280469
E01000222,1,0.976473993847112,0.08040235771117528
E01000223,0,0.9999999999074589,1.6091137769304315e-09
E01000224,2,0.9997446777764469,0.0017078381131554177
E01000226,2,0.9996510684984855,0.0022553557204929805
E01000227,2,0.9999970901264124,2.8856205513274092e-05
E01000228,2,0.9999999999988631,2.3269364343016118e-11
E01000229,1,0.9999999936907216,9.048351766883005e-08
E01000230,2,1.0,3.67478523865931e-17
E01000231,1,0.9999999895393898,1.4636508786733394e-07
