unit,cluster,max_posterior,normalized_entropy
E01000001,5,0.765338029489505,0.21926311779298616
E01000002,0,1.0,4.3567233399973116e-82
E01000005,5,0.9999999999988631,1.3394968262987232e-11
E01000007,11,0.9999999999999432,8.460853724284054e-13
E01000008,11,0.9999999854381372,1.1162097988166611e-07
E01000009,5,0.9999999771680452,1.7085669849700184e-07
E01000011,9,1.0,1.1131001228306273e-20
E01000013,2,0.9982723631036111,0.005117151339953459
E01000017,4,0.9943765546448442,0.013987822056262521
E01000019,11,0.9999094905881256,0.0003755285233333257
E01000020,11,0.9999999999999432,6.217406271449299e-13
E01000021,11,0.9999979233550069,1.1855437869945825e-05
E01000024,1,0.9999944318526398,2.9352029751105414e-05
E01000027,1,0.9999945389215742,2.884202505455284e-05
E01000029,4,0.999999995842586,3.396116772419092e-08
E01000030,4,0.9594234287137117,0.06835290311167015
E01000031,9,0.999999999917236,8.289356459783022e-10
E01000032,1,0.9999099169645643,0.000374130728441046
E01000034,11,0.9999999997422151,2.484615575335144e-09
E01000035,1,0.9961166315611524,0.01023534621142755
E01000036,2,0.9999999999930651,7.423412311922791e-11
E01000038,11,0.9999995544839491,2.8018293879506577e-06
E01000040,11,0.9954671327259191,0.011666135786137427
E01000041,11,0.9999989713341682,6.145178140056945e-06
E01000042,11,0.999999941386365,4.332453753850475e-07
E01000043,11,0.9999999999997158,3.1872461807841808e-12
E01000045,11,0.580018784792765,0.27381295456588234
E01000049,11,0.9999999999997726,2.7103565118984234e-12
E01000050,1,0.9999866917647684,7.031903418727371e-05
E01000052,4,0.9992171728086747,0.002624891652520041
E01000057,11,0.9999999567553468,3.291080330454055e-07
E01000058,11,0.9999998464683817,1.0331899474750112e-06
E01000060,1,0.5802607592111627,0.27373612295373473
E01000061,1,0.9993841708986069,0.0020832267415594003
E01000062,11,0.9999999999163833,8.144478209177542e-10
E01000063,4,1.0,4.0102284536287157e-17
E01000064,11,0.9999982820633,1.0399345519470538e-05
E01000065,4,0.9999998882639209,7.647415950641729e-07
E01000067,1,0.9999963742605265,2.0346766939168556e-05
E01000068,1,0.9999832605389984,8.288895480121126e-05
E01000070,1,0.999593886089735,0.00144056365982128
